Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT_Analyte_ID|Org_Analyte_Name|Activity_Type|Sample_Collection_Type|Sample_Collection_Equipment|Activity_Depth|Activity_Depth_Unit|Total_Depth|Total_Depth_Unit|Analysis_Method|Sample_Fraction|Preparation_Date_Time|Preparation_Time_Zone|Analysis_Date_Time|Analysis_Time_Zone|Activity_Date_Time|Activity_Time_Zone|Org_Result_Value|Org_Result_Unit|Org_MDL|Org_PQL|Org_Detection_Unit|WIN_Value_Qualifier|Result_Comments|Result_Value_Type_Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Crystal-3|Hil-Crystal-3-2025-09-21F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-21 11:06:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Crystal-3-2025-09-21F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-LittleWi-1|Hil-LittleWi-1-2025-09-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-24 13:55:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Hil-LittleWi-1-2025-09-24F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-LittleWi-2|Hil-LittleWi-2-2025-09-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-24 13:47:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Hil-LittleWi-2-2025-09-24F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-LittleWi-3|Hil-LittleWi-3-2025-09-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-24 14:04:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Hil-LittleWi-3-2025-09-24F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Osceola-1|Hil-Osceola-1-2025-09-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-25 16:00:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|Hil-Osceola-1-2025-09-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-09-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-25 16:00:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|NA-2025-09-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Osceola-2|Hil-Osceola-2-2025-09-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-25 16:15:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|Hil-Osceola-2-2025-09-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-09-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-25 16:15:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|NA-2025-09-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Osceola-3|Hil-Osceola-3-2025-09-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-25 16:30:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Osceola-3-2025-09-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-09-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-25 16:30:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-09-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Strawberr-1|Hil-Strawberr-1-2025-09-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-28 14:32:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Strawberr-1-2025-09-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Strawberr-2|Hil-Strawberr-2-2025-09-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-28 14:35:59|EST|6|ft| | | || |Actual| |21FLKWAT|None|Hil-Strawberr-2-2025-09-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Strawberr-3|Hil-Strawberr-3-2025-09-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-28 14:40:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Strawberr-3-2025-09-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-BigSand-2|Ora-BigSand-2-2025-08-14F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |17.3|ft|FDEP FT1700| | | | | |2025-08-14 12:00:00|EST|17.3|ft| | | |S| |Actual| |21FLKWAT|None|Ora-BigSand-2-2025-08-14F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-BigSand-4|Ora-BigSand-4-2025-08-14F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-14 12:14:00|EST|19|ft| | | || |Actual| |21FLKWAT|None|Ora-BigSand-4-2025-08-14F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-BigSand-5|Ora-BigSand-5-2025-08-14F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-14 12:35:00|EST|14.5|ft| | | || |Actual| |21FLKWAT|None|Ora-BigSand-5-2025-08-14F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Cane-1|Ora-Cane-1-2025-06-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-10 07:35:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Ora-Cane-1-2025-06-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Cane-2|Ora-Cane-2-2025-06-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-10 07:27:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ora-Cane-2-2025-06-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Cane-3|Ora-Cane-3-2025-06-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-10 07:39:59|EST|7|ft| | | || |Actual| |21FLKWAT|None|Ora-Cane-3-2025-06-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Cane-1|Ora-Cane-1-2025-08-19F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-19 07:46:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Ora-Cane-1-2025-08-19F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Cane-2|Ora-Cane-2-2025-08-19F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-19 07:42:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Ora-Cane-2-2025-08-19F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Cane-3|Ora-Cane-3-2025-08-19F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-19 07:52:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Ora-Cane-3-2025-08-19F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-ConwaySo-1|Ora-ConwaySo-1-2025-04-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-04-27 09:12:00|EST|15|ft| | | || |Actual| |21FLKWAT|None|Ora-ConwaySo-1-2025-04-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-04-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-04-27 09:12:00|EST|15|ft| | | || |Actual| |21FLKWAT|None|NA-2025-04-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-ConwaySo-2|Ora-ConwaySo-2-2025-04-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-04-27 09:29:00|EST|14|ft| | | || |Actual| |21FLKWAT|None|Ora-ConwaySo-2-2025-04-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-04-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-04-27 09:29:00|EST|14|ft| | | || |Actual| |21FLKWAT|None|NA-2025-04-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-ConwaySo-3|Ora-ConwaySo-3-2025-04-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-04-27 09:41:59|EST|14|ft| | | || |Actual| |21FLKWAT|None|Ora-ConwaySo-3-2025-04-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-04-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-04-27 09:41:59|EST|14|ft| | | || |Actual| |21FLKWAT|None|NA-2025-04-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-ConwaySo-1|Ora-ConwaySo-1-2025-07-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-27 08:47:59|EST|12.5|ft| | | || |Actual| |21FLKWAT|None|Ora-ConwaySo-1-2025-07-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-27 08:47:59|EST|12.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-ConwaySo-2|Ora-ConwaySo-2-2025-07-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-27 09:11:00|EST|12.5|ft| | | || |Actual| |21FLKWAT|None|Ora-ConwaySo-2-2025-07-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-27 09:11:00|EST|12.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-ConwaySo-3|Ora-ConwaySo-3-2025-07-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-27 09:24:00|EST|13.5|ft| | | || |Actual| |21FLKWAT|None|Ora-ConwaySo-3-2025-07-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-27 09:24:00|EST|13.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-East-1|Ora-East-1-2025-07-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-05 11:52:00|EST|1.3|ft| | | || |Actual| |21FLKWAT|None|Ora-East-1-2025-07-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-East-2|Ora-East-2-2025-07-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-05 11:58:59|EST|1.8|ft| | | || |Actual| |21FLKWAT|None|Ora-East-2-2025-07-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-East-3|Ora-East-3-2025-07-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-05 12:04:00|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|Ora-East-3-2025-07-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Gatlin-1|Ora-Gatlin-1-2025-05-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-15 14:00:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Ora-Gatlin-1-2025-05-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Gatlin-2|Ora-Gatlin-2-2025-05-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-15 14:05:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Ora-Gatlin-2-2025-05-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Gatlin-3|Ora-Gatlin-3-2025-05-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-15 14:10:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Ora-Gatlin-3-2025-05-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-IvanhoeE-2|Ora-IvanhoeE-2-2025-06-03F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-03 10:30:00|EST|10|ft| | | || |Actual| |21FLKWAT|None|Ora-IvanhoeE-2-2025-06-03F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-06-03F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-03 10:30:00|EST|10|ft| | | || |Actual| |21FLKWAT|None|NA-2025-06-03F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-IvanhoeM-2|Ora-IvanhoeM-2-2025-06-03F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-03 10:59:59|EST|10|ft| | | || |Actual| |21FLKWAT|None|Ora-IvanhoeM-2-2025-06-03F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-06-03F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-03 10:59:59|EST|10|ft| | | || |Actual| |21FLKWAT|None|NA-2025-06-03F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-IvanhoeW-2|Ora-IvanhoeW-2-2025-06-03F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-03 11:09:59|EST|12|ft| | | || |Actual| |21FLKWAT|None|Ora-IvanhoeW-2-2025-06-03F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-06-03F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-03 11:09:59|EST|12|ft| | | || |Actual| |21FLKWAT|None|NA-2025-06-03F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Killarney-1|Ora-Killarney-1-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-26 11:33:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Ora-Killarney-1-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Killarney-2|Ora-Killarney-2-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-26 11:42:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Ora-Killarney-2-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Killarney-3|Ora-Killarney-3-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-26 11:48:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Ora-Killarney-3-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Marsha-1|Ora-Marsha-1-2025-08-07F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-07 13:42:00|EST|10|ft| | | || |Actual| |21FLKWAT|None|Ora-Marsha-1-2025-08-07F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-07F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-07 13:42:00|EST|10|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-07F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Marsha-2|Ora-Marsha-2-2025-08-07F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-07 13:47:00|EST|13|ft| | | || |Actual| |21FLKWAT|None|Ora-Marsha-2-2025-08-07F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-07F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-07 13:47:00|EST|13|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-07F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Marsha-3|Ora-Marsha-3-2025-08-07F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-07 13:54:00|EST|10|ft| | | || |Actual| |21FLKWAT|None|Ora-Marsha-3-2025-08-07F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-07F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-07 13:54:00|EST|10|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-07F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Ola-1|Ora-Ola-1-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:15:00|EST|9.5|ft| | | || |Actual| |21FLKWAT|None|Ora-Ola-1-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:15:00|EST|9.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:15:00|EST|9.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Ola-2|Ora-Ola-2-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:25:00|EST|9.8|ft| | | || |Actual| |21FLKWAT|None|Ora-Ola-2-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:25:00|EST|9.8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:25:00|EST|9.8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Ola-3|Ora-Ola-3-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:53:00|EST|9.3|ft| | | || |Actual| |21FLKWAT|None|Ora-Ola-3-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:53:00|EST|9.3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 17:53:00|EST|9.3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Osceola-1|Ora-Osceola-1-2025-07-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-28 14:56:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ora-Osceola-1-2025-07-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Osceola-2|Ora-Osceola-2-2025-07-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-28 15:02:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ora-Osceola-2-2025-07-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Osceola-3|Ora-Osceola-3-2025-07-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-28 15:06:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ora-Osceola-3-2025-07-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Waumpi-1|Ora-Waumpi-1-2025-07-21F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |2.8|ft|FDEP FT1700| | | | | |2025-07-21 12:16:00|EST|2.8|ft| | | |S| |Actual| |21FLKWAT|None|Ora-Waumpi-1-2025-07-21F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Waumpi-2|Ora-Waumpi-2-2025-07-21F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-21 12:41:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|Ora-Waumpi-2-2025-07-21F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Waumpi-3|Ora-Waumpi-3-2025-07-21F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-21 13:49:59|EST|2|ft| | | || |Actual| |21FLKWAT|None|Ora-Waumpi-3-2025-07-21F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Waumpi-1|Ora-Waumpi-1-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |3|ft|FDEP FT1700| | | | | |2025-08-10 09:45:00|EST|3|ft| | | |S| |Actual| |21FLKWAT|None|Ora-Waumpi-1-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Waumpi-2|Ora-Waumpi-2-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 10:33:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ora-Waumpi-2-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Waumpi-3|Ora-Waumpi-3-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 11:42:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ora-Waumpi-3-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Weldona-1|Ora-Weldona-1-2025-05-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-28 08:30:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Ora-Weldona-1-2025-05-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Weldona-2|Ora-Weldona-2-2025-05-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-28 08:35:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Ora-Weldona-2-2025-05-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Weldona-3|Ora-Weldona-3-2025-05-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-28 08:40:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Ora-Weldona-3-2025-05-28F
