Org Analyte Name|Activity Type|Sample Collection Type|Sample Collection Equipment|Activity Depth|Activity Depth Unit|Total Depth|Total Depth Unit|Analysis Method|Sample Fraction|Preparation Date|Preparation Time|Preparation Time Zone|Analysis Date|Analysis Time|Analysis Time Zone|County.x|Lake.x|Station.x|Activity Start Date|Activity Start Time|Activity Time Zone|Org Result Value|Org Result Unit|Org MDL|Org PQL|Org Detection Unit|Value Qualifier|Result Comments|Result Value Type Name|Dilution|Lake_County_Sta|Study|County.y|Lake.y|Station.y|Monitoring Location ID|Project_ID|Sampling_Agency_Name
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||11.8|ft|FDEP FT1700||||||||Lake|Dora West|3|2024-01-26|9:27:00 AM|EST|1.8|ft||||||Actual||Dora West Lake 3|LW|Lake|Dora West|3|Lak-DoraWest-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Dorr|1|2023-11-13|1:08:00 PM|EST|4|ft||||||Actual||Dorr Lake 1|LW|Lake|Dorr|1|Lak-Dorr-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Dorr|2|2023-11-13|1:12:00 PM|EST|4|ft||||||Actual||Dorr Lake 2|LW|Lake|Dorr|2|Lak-Dorr-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Dorr|3|2023-11-13|1:16:00 PM|EST|4|ft||||||Actual||Dorr Lake 3|LW|Lake|Dorr|3|Lak-Dorr-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||20.3|ft|FDEP FT1700||||||||Lake|Dorr|1|2023-12-29|8:56:00 AM|EST|3|ft||||||Actual||Dorr Lake 1|LW|Lake|Dorr|1|Lak-Dorr-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||16.5|ft|FDEP FT1700||||||||Lake|Dorr|2|2023-12-29|9:00:00 AM|EST|3|ft||||||Actual||Dorr Lake 2|LW|Lake|Dorr|2|Lak-Dorr-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||15.5|ft|FDEP FT1700||||||||Lake|Dorr|3|2023-12-29|9:03:00 AM|EST|3|ft||||||Actual||Dorr Lake 3|LW|Lake|Dorr|3|Lak-Dorr-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||20.3|ft|FDEP FT1700||||||||Lake|Dorr|1|2024-01-30|12:55:00 PM|EST|3.8|ft||||||Actual||Dorr Lake 1|LW|Lake|Dorr|1|Lak-Dorr-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||14|ft|FDEP FT1700||||||||Lake|Dorr|2|2024-01-30|12:59:00 PM|EST|3.5|ft||||||Actual||Dorr Lake 2|LW|Lake|Dorr|2|Lak-Dorr-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||30.5|ft|FDEP FT1700||||||||Lake|Dorr|3|2024-01-30|1:03:00 PM|EST|3.5|ft||||||Actual||Dorr Lake 3|LW|Lake|Dorr|3|Lak-Dorr-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Emma|1|2023-08-27|5:30:00 PM|CDT|6.5|ft||||||Actual||Emma Lake 1|LW|Lake|Emma|1|Lak-Emma-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Emma|2|2023-08-27|5:40:00 PM|CDT|7|ft||||||Actual||Emma Lake 2|LW|Lake|Emma|2|Lak-Emma-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Emma|3|2023-08-27|5:50:00 PM|CDT|6.3|ft||||||Actual||Emma Lake 3|LW|Lake|Emma|3|Lak-Emma-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Emma|1|2023-11-05|3:00:00 PM|CST|6.8|ft||||||Actual||Emma Lake 1|LW|Lake|Emma|1|Lak-Emma-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Emma|2|2023-11-05|3:15:00 PM|CST|6.5|ft||||||Actual||Emma Lake 2|LW|Lake|Emma|2|Lak-Emma-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Emma|3|2023-11-05|3:30:00 PM|CST|6.5|ft||||||Actual||Emma Lake 3|LW|Lake|Emma|3|Lak-Emma-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Eustis|1|2023-11-06|9:34:00 AM|EST|1.8|ft||||||Actual||Eustis Lake 1|LW|Lake|Eustis|1|Lak-Eustis-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Eustis|2|2023-11-06|9:42:00 AM|EST|1.5|ft||||||Actual||Eustis Lake 2|LW|Lake|Eustis|2|Lak-Eustis-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Eustis|3|2023-11-06|9:47:00 AM|EST|1.8|ft||||||Actual||Eustis Lake 3|LW|Lake|Eustis|3|Lak-Eustis-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12.5|ft|FDEP FT1700||||||||Lake|Eustis|1|2023-12-21|3:09:00 PM|EST|2|ft||||||Actual||Eustis Lake 1|LW|Lake|Eustis|1|Lak-Eustis-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12.5|ft|FDEP FT1700||||||||Lake|Eustis|2|2023-12-21|3:16:00 PM|EST|2|ft||||||Actual||Eustis Lake 2|LW|Lake|Eustis|2|Lak-Eustis-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700||||||||Lake|Eustis|3|2023-12-21|3:24:00 PM|EST|2|ft||||||Actual||Eustis Lake 3|LW|Lake|Eustis|3|Lak-Eustis-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||13.5|ft|FDEP FT1700||||||||Lake|Eustis|1|2024-01-18|9:28:00 AM|EST|1.8|ft||||||Actual||Eustis Lake 1|LW|Lake|Eustis|1|Lak-Eustis-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||13.5|ft|FDEP FT1700||||||||Lake|Eustis|2|2024-01-18|9:35:00 AM|EST|1.8|ft||||||Actual||Eustis Lake 2|LW|Lake|Eustis|2|Lak-Eustis-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||13.5|ft|FDEP FT1700||||||||Lake|Eustis|3|2024-01-18|9:40:00 AM|EST|1.8|ft||||||Actual||Eustis Lake 3|LW|Lake|Eustis|3|Lak-Eustis-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Florence|1|2023-10-07|10:41:00 AM|CDT|3.8|ft||||||Actual||Florence Lake 1|LW|Lake|Florence|1|Lak-Florence-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Florence|2|2023-10-07|10:45:00 AM|CDT|3.5|ft||||||Actual||Florence Lake 2|LW|Lake|Florence|2|Lak-Florence-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Florence|3|2023-10-07|10:50:00 AM|CDT|3.5|ft||||||Actual||Florence Lake 3|LW|Lake|Florence|3|Lak-Florence-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Florence|1|2023-11-08|2:00:00 PM|CST|3.5|ft||||||Actual||Florence Lake 1|LW|Lake|Florence|1|Lak-Florence-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Florence|2|2023-11-08|2:05:00 PM|CST|3.3|ft||||||Actual||Florence Lake 2|LW|Lake|Florence|2|Lak-Florence-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Florence|3|2023-11-08|2:10:00 PM|CST|3.3|ft||||||Actual||Florence Lake 3|LW|Lake|Florence|3|Lak-Florence-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||23|ft|FDEP FT1700||||||||Lake|Florence|1|2023-12-09|1:49:00 PM|EST|3|ft||||||Actual||Florence Lake 1|LW|Lake|Florence|1|Lak-Florence-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||26|ft|FDEP FT1700||||||||Lake|Florence|2|2023-12-09|1:53:00 PM|EST|3|ft||||||Actual||Florence Lake 2|LW|Lake|Florence|2|Lak-Florence-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||19|ft|FDEP FT1700||||||||Lake|Florence|3|2023-12-09|1:57:00 PM|EST|3|ft||||||Actual||Florence Lake 3|LW|Lake|Florence|3|Lak-Florence-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||25|ft|FDEP FT1700||||||||Lake|Florence|1|2024-01-06|2:42:00 PM|EST|3.5|ft||||||Actual||Florence Lake 1|LW|Lake|Florence|1|Lak-Florence-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||26|ft|FDEP FT1700||||||||Lake|Florence|2|2024-01-06|2:47:00 PM|EST|3.5|ft||||||Actual||Florence Lake 2|LW|Lake|Florence|2|Lak-Florence-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||20|ft|FDEP FT1700||||||||Lake|Florence|3|2024-01-06|2:51:00 PM|EST|3.3|ft||||||Actual||Florence Lake 3|LW|Lake|Florence|3|Lak-Florence-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Grasshopper|1|2023-11-13|2:10:00 PM|CST|3.5|ft||||||Actual||Grasshopper Lake 1|LW|Lake|Grasshopper|1|Lak-Grasshopp-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Grasshopper|2|2023-11-13|2:14:00 PM|CST|3.8|ft||||||Actual||Grasshopper Lake 2|LW|Lake|Grasshopper|2|Lak-Grasshopp-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Grasshopper|3|2023-11-13|2:18:00 PM|CST|3.5|ft||||||Actual||Grasshopper Lake 3|LW|Lake|Grasshopper|3|Lak-Grasshopp-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||18.5|ft|FDEP FT1700||||||||Lake|Grasshopper|1|2023-12-29|11:50:00 AM|EST|4.5|ft||||||Actual||Grasshopper Lake 1|LW|Lake|Grasshopper|1|Lak-Grasshopp-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||18.5|ft|FDEP FT1700||||||||Lake|Grasshopper|2|2023-12-29|11:54:00 AM|EST|4.3|ft||||||Actual||Grasshopper Lake 2|LW|Lake|Grasshopper|2|Lak-Grasshopp-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||11|ft|FDEP FT1700||||||||Lake|Grasshopper|3|2023-12-29|11:58:00 AM|EST|4.5|ft||||||Actual||Grasshopper Lake 3|LW|Lake|Grasshopper|3|Lak-Grasshopp-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||18.8|ft|FDEP FT1700||||||||Lake|Grasshopper|1|2024-01-30|2:48:00 PM|EST|4.8|ft||||||Actual||Grasshopper Lake 1|LW|Lake|Grasshopper|1|Lak-Grasshopp-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||17.5|ft|FDEP FT1700||||||||Lake|Grasshopper|2|2024-01-30|2:52:00 PM|EST|4.5|ft||||||Actual||Grasshopper Lake 2|LW|Lake|Grasshopper|2|Lak-Grasshopp-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||13|ft|FDEP FT1700||||||||Lake|Grasshopper|3|2024-01-30|2:55:00 PM|EST|4.8|ft||||||Actual||Grasshopper Lake 3|LW|Lake|Grasshopper|3|Lak-Grasshopp-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Harris East|1|2023-11-25|10:40:00 AM|EST|2.8|ft||||||Actual||Harris East Lake 1|LW|Lake|Harris East|1|Lak-HarrisEa-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Harris East|2|2023-11-25|11:00:00 AM|EST|2.8|ft||||||Actual||Harris East Lake 2|LW|Lake|Harris East|2|Lak-HarrisEa-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Harris East|3|2023-11-25|11:32:00 AM|EST|2.8|ft||||||Actual||Harris East Lake 3|LW|Lake|Harris East|3|Lak-HarrisEa-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||11.5|ft|FDEP FT1700||||||||Lake|Harris East|1|2024-01-30|9:53:00 AM|EST|2|ft||||||Actual||Harris East Lake 1|LW|Lake|Harris East|1|Lak-HarrisEa-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||14.8|ft|FDEP FT1700||||||||Lake|Harris East|2|2024-01-30|10:12:00 AM|EST|2|ft||||||Actual||Harris East Lake 2|LW|Lake|Harris East|2|Lak-HarrisEa-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||16|ft|FDEP FT1700||||||||Lake|Harris East|3|2024-01-30|10:38:00 AM|EST|2|ft||||||Actual||Harris East Lake 3|LW|Lake|Harris East|3|Lak-HarrisEa-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12|ft|FDEP FT1700||||||||Lake|Harris West|1|2024-01-25|11:00:00 AM|EST|2|ft||||||Actual||Harris West Lake 1|LW|Lake|Harris West|1|Lak-HarrisWe-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12|ft|FDEP FT1700||||||||Lake|Harris West|2|2024-01-25|11:00:00 AM|EST|2|ft||||||Actual||Harris West Lake 2|LW|Lake|Harris West|2|Lak-HarrisWe-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12|ft|FDEP FT1700||||||||Lake|Harris West|3|2024-01-25|11:00:00 AM|EST|2|ft||||||Actual||Harris West Lake 3|LW|Lake|Harris West|3|Lak-HarrisWe-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Hiawatha|1|2023-12-08|11:21:00 AM|CST|2.8|ft||||||Actual||Hiawatha Lake 1|LW|Lake|Hiawatha|1|Lak-Hiawatha-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Hiawatha|2|2023-12-08|11:24:00 AM|CST|2.3|ft||||||Actual||Hiawatha Lake 2|LW|Lake|Hiawatha|2|Lak-Hiawatha-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Hiawatha|3|2023-12-08|11:29:00 AM|CST|2.3|ft||||||Actual||Hiawatha Lake 3|LW|Lake|Hiawatha|3|Lak-Hiawatha-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5|ft|FDEP FT1700||||||||Lake|Hiawatha|1|2024-01-18|12:16:00 PM|EST|3|ft||||||Actual||Hiawatha Lake 1|LW|Lake|Hiawatha|1|Lak-Hiawatha-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Lake|Hiawatha|2|2024-01-18|12:20:00 PM|EST|3|ft||||||Actual||Hiawatha Lake 2|LW|Lake|Hiawatha|2|Lak-Hiawatha-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8.5|ft|FDEP FT1700||||||||Lake|Hiawatha|3|2024-01-18|12:24:00 PM|EST|3|ft||||||Actual||Hiawatha Lake 3|LW|Lake|Hiawatha|3|Lak-Hiawatha-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Jewel|1|2023-12-02|11:25:00 AM|EST|6|ft||||||Actual||Jewel Lake 1|LW|Lake|Jewel|1|Lak-Jewel-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Jewel|2|2023-12-02|11:45:00 AM|EST|5.3|ft||||||Actual||Jewel Lake 2|LW|Lake|Jewel|2|Lak-Jewel-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Jewel|3|2023-12-02|11:50:00 AM|EST|5.5|ft||||||Actual||Jewel Lake 3|LW|Lake|Jewel|3|Lak-Jewel-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.5|ft|FDEP FT1700||||||||Lake|Jewel|1|2024-01-02|1:09:00 PM|EST|6.3|ft||||||Actual||Jewel Lake 1|LW|Lake|Jewel|1|Lak-Jewel-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9|ft|FDEP FT1700||||||||Lake|Jewel|2|2024-01-02|1:18:00 PM|EST|6.5|ft||||||Actual||Jewel Lake 2|LW|Lake|Jewel|2|Lak-Jewel-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10|ft|FDEP FT1700||||||||Lake|Jewel|3|2024-01-02|1:26:00 PM|EST|6|ft||||||Actual||Jewel Lake 3|LW|Lake|Jewel|3|Lak-Jewel-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9|ft|FDEP FT1700||||||||Lake|Jewel|1|2024-02-11|10:59:00 AM|EST|5.5|ft||||||Actual||Jewel Lake 1|LW|Lake|Jewel|1|Lak-Jewel-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10|ft|FDEP FT1700||||||||Lake|Jewel|2|2024-02-11|11:05:00 AM|EST|5.5|ft||||||Actual||Jewel Lake 2|LW|Lake|Jewel|2|Lak-Jewel-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10.5|ft|FDEP FT1700||||||||Lake|Jewel|3|2024-02-11|11:12:00 AM|EST|5.5|ft||||||Actual||Jewel Lake 3|LW|Lake|Jewel|3|Lak-Jewel-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Joanna|1|2023-11-15|10:30:00 AM|CST|5.3|ft||||||Actual||Joanna Lake 1|LW|Lake|Joanna|1|Lak-Joanna-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Joanna|2|2023-11-15|10:37:00 AM|CST|5|ft||||||Actual||Joanna Lake 2|LW|Lake|Joanna|2|Lak-Joanna-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Joanna|3|2023-11-15|10:44:00 AM|CST|5|ft||||||Actual||Joanna Lake 3|LW|Lake|Joanna|3|Lak-Joanna-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Joanna|1|2023-12-15|11:20:00 AM|CST|5.8|ft||||||Actual||Joanna Lake 1|LW|Lake|Joanna|1|Lak-Joanna-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Joanna|2|2023-12-15|11:10:00 AM|CST|5.3|ft||||||Actual||Joanna Lake 2|LW|Lake|Joanna|2|Lak-Joanna-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Joanna|3|2023-12-15|10:55:00 AM|CST|5.3|ft||||||Actual||Joanna Lake 3|LW|Lake|Joanna|3|Lak-Joanna-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||2.8|ft|FDEP FT1700||||||||Lake|Lorraine|1|2023-08-28|5:40:00 PM|EDT|2.8|ft||||S||Actual||Lorraine Lake 1|LW|Lake|Lorraine|1|Lak-Lorraine-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3|ft|FDEP FT1700||||||||Lake|Lorraine|2|2023-08-28|5:50:00 PM|EDT|3|ft||||S||Actual||Lorraine Lake 2|LW|Lake|Lorraine|2|Lak-Lorraine-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.8|ft|FDEP FT1700||||||||Lake|Lorraine|3|2023-08-28|6:00:00 PM|EDT|4.8|ft||||S||Actual||Lorraine Lake 3|LW|Lake|Lorraine|3|Lak-Lorraine-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3|ft|FDEP FT1700||||||||Lake|Lorraine|1|2023-09-24|4:35:00 PM|EDT|3|ft||||S||Actual||Lorraine Lake 1|LW|Lake|Lorraine|1|Lak-Lorraine-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.5|ft|FDEP FT1700||||||||Lake|Lorraine|2|2023-09-24|4:45:00 PM|EDT|3.5|ft||||S||Actual||Lorraine Lake 2|LW|Lake|Lorraine|2|Lak-Lorraine-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Lake|Lorraine|3|2023-09-24|4:55:00 PM|EDT|3.5|ft||||||Actual||Lorraine Lake 3|LW|Lake|Lorraine|3|Lak-Lorraine-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.3|ft|FDEP FT1700||||||||Lake|Lorraine|1|2023-10-29|4:50:00 PM|CDT|3.3|ft||||S||Actual||Lorraine Lake 1|LW|Lake|Lorraine|1|Lak-Lorraine-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Lake|Lorraine|2|2023-10-29|5:00:00 PM|CDT|4|ft||||S||Actual||Lorraine Lake 2|LW|Lake|Lorraine|2|Lak-Lorraine-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Lake|Lorraine|3|2023-10-29|5:10:00 PM|CDT|4.5|ft||||S||Actual||Lorraine Lake 3|LW|Lake|Lorraine|3|Lak-Lorraine-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.3|ft|FDEP FT1700||||||||Lake|Lorraine|1|2023-11-30|2:10:00 PM|CST|3.3|ft||||S||Actual||Lorraine Lake 1|LW|Lake|Lorraine|1|Lak-Lorraine-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.8|ft|FDEP FT1700||||||||Lake|Lorraine|2|2023-11-30|2:20:00 PM|CST|3.8|ft||||S||Actual||Lorraine Lake 2|LW|Lake|Lorraine|2|Lak-Lorraine-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5|ft|FDEP FT1700||||||||Lake|Lorraine|3|2023-11-30|2:30:00 PM|CST|5|ft||||S||Actual||Lorraine Lake 3|LW|Lake|Lorraine|3|Lak-Lorraine-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.5|ft|FDEP FT1700||||||||Lake|Lorraine|1|2023-12-21|3:10:00 PM|EST|3.5|ft||||S||Actual||Lorraine Lake 1|LW|Lake|Lorraine|1|Lak-Lorraine-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Lake|Lorraine|2|2023-12-21|3:20:00 PM|EST|4.5|ft||||S||Actual||Lorraine Lake 2|LW|Lake|Lorraine|2|Lak-Lorraine-2|21FLKWAT|Florida Lakewatch
