"County","Lake","StartDate","Activity_Start_Time","Station","Activity_Time_Zone","Monitoring_Location_ID"
"Polk","Garfield",2025-10-14,09:46:00,"3","EST","Pol-Garfield-3"
"Polk","Lulu",2025-09-21,15:00:00,"1","EST",
"Polk","Lulu",2025-09-21,15:00:00,"1","EST","Pol-Lulu-1"
"Polk","Lulu",2025-09-21,15:03:00,"2","EST",
"Polk","Lulu",2025-09-21,15:03:00,"2","EST","Pol-Lulu-2"
"Polk","Lulu",2025-09-21,15:08:00,"3","EST",
"Polk","Lulu",2025-09-21,15:08:00,"3","EST","Pol-Lulu-3"
"Polk","Lulu",2025-10-31,11:33:00,"1","EST",
"Polk","Lulu",2025-10-31,11:33:00,"1","EST","Pol-Lulu-1"
"Polk","Lulu",2025-10-31,11:37:00,"2","EST",
"Polk","Lulu",2025-10-31,11:37:00,"2","EST","Pol-Lulu-2"
"Polk","Lulu",2025-10-31,11:42:00,"3","EST",
"Polk","Lulu",2025-10-31,11:42:00,"3","EST","Pol-Lulu-3"
"Polk","Parks",2025-07-03,09:27:59,"1","EST",
"Polk","Parks",2025-07-03,09:27:59,"1","EST","Pol-Parks-1"
"Polk","Parks",2025-07-03,09:32:59,"2","EST",
"Polk","Parks",2025-07-03,09:32:59,"2","EST","Pol-Parks-2"
"Polk","Parks",2025-07-03,09:41:00,"3","EST",
"Polk","Parks",2025-07-03,09:41:00,"3","EST","Pol-Parks-3"
"Polk","Parks",2025-08-05,09:25:00,"1","EST",
"Polk","Parks",2025-08-05,09:25:00,"1","EST","Pol-Parks-1"
"Polk","Parks",2025-08-05,09:35:00,"2","EST",
"Polk","Parks",2025-08-05,09:35:00,"2","EST","Pol-Parks-2"
"Polk","Parks",2025-08-05,09:41:00,"3","EST",
"Polk","Parks",2025-08-05,09:41:00,"3","EST","Pol-Parks-3"
"Polk","Parks",2025-09-09,09:55:00,"1","EST",
"Polk","Parks",2025-09-09,09:55:00,"1","EST","Pol-Parks-1"
"Polk","Parks",2025-09-09,10:08:00,"2","EST",
"Polk","Parks",2025-09-09,10:08:00,"2","EST","Pol-Parks-2"
"Polk","Parks",2025-09-09,10:17:59,"3","EST",
"Polk","Parks",2025-09-09,10:17:59,"3","EST","Pol-Parks-3"
"Polk","Parks",2025-10-14,09:02:00,"1","EST",
"Polk","Parks",2025-10-14,09:02:00,"1","EST","Pol-Parks-1"
"Polk","Parks",2025-10-14,09:11:00,"2","EST",
"Polk","Parks",2025-10-14,09:11:00,"2","EST","Pol-Parks-2"
"Polk","Parks",2025-10-14,09:17:00,"3","EST",
"Polk","Parks",2025-10-14,09:17:00,"3","EST","Pol-Parks-3"
"Polk","Saddlebag",2025-08-29,10:08:00,"1","EST","Pol-Saddlebag-1"
"Polk","Saddlebag",2025-08-29,10:17:59,"2","EST","Pol-Saddlebag-2"
"Polk","Saddlebag",2025-08-29,10:24:59,"3","EST","Pol-Saddlebag-3"
"Polk","Saddlebag",2025-09-24,10:07:00,"1","EST","Pol-Saddlebag-1"
"Polk","Saddlebag",2025-09-24,10:14:59,"2","EST","Pol-Saddlebag-2"
"Polk","Saddlebag",2025-09-24,10:22:00,"3","EST","Pol-Saddlebag-3"
"Polk","Saddlebag",2025-11-02,10:26:00,"1","EST","Pol-Saddlebag-1"
"Polk","Saddlebag",2025-11-02,10:32:00,"2","EST","Pol-Saddlebag-2"
"Polk","Saddlebag",2025-11-02,10:39:00,"3","EST","Pol-Saddlebag-3"
"Polk","Whistler",2025-09-10,10:24:00,"1","EST","Pol-Whistler-1"
"Polk","Whistler",2025-09-10,10:16:00,"2","EST","Pol-Whistler-2"
"Polk","Whistler",2025-09-10,10:10:00,"3","EST","Pol-Whistler-3"
"Polk","Whistler",2025-10-12,11:53:00,"1","EST","Pol-Whistler-1"
"Polk","Whistler",2025-10-12,12:00:00,"2","EST","Pol-Whistler-2"
"Polk","Whistler",2025-10-12,12:12:00,"3","EST","Pol-Whistler-3"
"Hernando","Mountain",2025-05-21,08:30:00,"1","EST",
"Hernando","Mountain",2025-05-21,08:30:00,"1","EST","Her-Mountain-1"
"Hernando","Mountain",2025-05-21,08:40:00,"2","EST",
"Hernando","Mountain",2025-05-21,08:40:00,"2","EST","Her-Mountain-2"
"Hernando","Mountain",2025-05-21,08:44:59,"3","EST",
"Hernando","Mountain",2025-05-21,08:44:59,"3","EST","Her-Mountain-3"
"Hernando","Mountain",2025-07-27,09:02:59,"2","EST",
"Hernando","Mountain",2025-07-27,09:02:59,"2","EST","Her-Mountain-2"
"Hernando","Mountain",2025-07-27,09:13:00,"3","EST",
"Hernando","Mountain",2025-07-27,09:13:00,"3","EST","Her-Mountain-3"
"Hernando","Mountain",2025-08-29,09:05:00,"1","EST",
"Hernando","Mountain",2025-08-29,09:05:00,"1","EST","Her-Mountain-1"
"Hernando","Mountain",2025-08-29,09:11:00,"2","EST",
"Hernando","Mountain",2025-08-29,09:11:00,"2","EST","Her-Mountain-2"
"Hernando","Mountain",2025-08-29,09:18:00,"3","EST",
"Hernando","Mountain",2025-08-29,09:18:00,"3","EST","Her-Mountain-3"
"Hernando","Mountain",2025-09-29,09:00:00,"1","EST",
"Hernando","Mountain",2025-09-29,09:00:00,"1","EST","Her-Mountain-1"
"Hernando","Mountain",2025-09-29,09:05:00,"2","EST",
"Hernando","Mountain",2025-09-29,09:05:00,"2","EST","Her-Mountain-2"
"Hernando","Mountain",2025-09-29,09:12:00,"3","EST",
"Hernando","Mountain",2025-09-29,09:12:00,"3","EST","Her-Mountain-3"
"Polk","Crooked",2025-08-25,09:54:00,"1","EST",
"Polk","Crooked",2025-08-25,09:54:00,"1","EST","Pol-Crooked-1"
"Polk","Crooked",2025-08-25,08:56:59,"2","EST",
"Polk","Crooked",2025-08-25,08:56:59,"2","EST","Pol-Crooked-2"
"Polk","Crooked",2025-08-25,09:05:00,"3","EST",
"Polk","Crooked",2025-08-25,09:05:00,"3","EST","Pol-Crooked-3"
"Polk","Crooked",2025-08-25,09:23:00,"4","EST","Pol-Crooked-4"
"Polk","Crooked",2025-08-25,09:36:00,"5","EST","Pol-Crooked-5"
"Polk","Crooked-Seminole Rd. drain",2025-08-25,08:38:00,"1","EST","Pol-Crooked-S-1"
"Polk","Crooked-Babson Park",2025-08-25,08:46:59,"1","EST","Pol-Crooked-B-1"
"Polk","Crooked-Alligator Cove",2025-08-25,09:15:00,"1","EST","Pol-Crooked-A-1"
"Polk","Crooked",2025-09-22,11:05:00,"1","EST",
"Polk","Crooked",2025-09-22,11:05:00,"1","EST","Pol-Crooked-1"
"Polk","Crooked",2025-09-22,09:06:00,"2","EST",
"Polk","Crooked",2025-09-22,09:06:00,"2","EST","Pol-Crooked-2"
"Polk","Crooked",2025-09-22,09:13:00,"3","EST",
"Polk","Crooked",2025-09-22,09:13:00,"3","EST","Pol-Crooked-3"
"Polk","Crooked",2025-09-22,09:32:00,"4","EST","Pol-Crooked-4"
"Polk","Crooked",2025-09-22,10:32:59,"5","EST","Pol-Crooked-5"
"Polk","Crooked-Seminole Rd. drain",2025-09-22,08:46:00,"1","EST","Pol-Crooked-S-1"
"Polk","Crooked-Babson Park",2025-09-22,08:54:00,"1","EST","Pol-Crooked-B-1"
"Polk","Crooked-Alligator Cove",2025-09-22,09:24:00,"1","EST","Pol-Crooked-A-1"
"Polk","Crooked",2025-10-23,10:28:00,"1","EST",
"Polk","Crooked",2025-10-23,10:28:00,"1","EST","Pol-Crooked-1"
"Polk","Crooked",2025-10-23,09:32:00,"2","EST",
"Polk","Crooked",2025-10-23,09:32:00,"2","EST","Pol-Crooked-2"
"Polk","Crooked",2025-10-23,09:44:00,"3","EST",
"Polk","Crooked",2025-10-23,09:44:00,"3","EST","Pol-Crooked-3"
"Polk","Crooked",2025-10-23,09:57:00,"4","EST","Pol-Crooked-4"
"Polk","Crooked",2025-10-23,10:10:00,"5","EST","Pol-Crooked-5"
"Polk","Crooked-Seminole Rd. drain",2025-10-23,09:13:00,"1","EST","Pol-Crooked-S-1"
"Polk","Crooked-Babson Park",2025-10-23,09:20:00,"1","EST","Pol-Crooked-B-1"
"Polk","Crooked-Alligator Cove",2025-10-23,09:41:59,"1","EST","Pol-Crooked-A-1"
"Alachua","Little Santa Fe",2025-11-12,14:29:00,"1","EST",
"Alachua","Little Santa Fe",2025-11-12,14:29:00,"1","EST",
"Alachua","Little Santa Fe",2025-11-12,14:29:00,"1","EST","Ala-LittleSa-1"
"Alachua","Little Santa Fe",2025-11-12,14:29:00,"1","EST",
"Alachua","Little Santa Fe",2025-11-12,14:35:59,"2","EST",
"Alachua","Little Santa Fe",2025-11-12,14:35:59,"2","EST",
"Alachua","Little Santa Fe",2025-11-12,14:35:59,"2","EST","Ala-LittleSa-2"
"Alachua","Little Santa Fe",2025-11-12,14:35:59,"2","EST",
"Alachua","Little Santa Fe",2025-11-12,14:42:00,"3","EST",
"Alachua","Little Santa Fe",2025-11-12,14:42:00,"3","EST",
"Alachua","Little Santa Fe",2025-11-12,14:42:00,"3","EST","Ala-LittleSa-3"
"Alachua","Little Santa Fe",2025-11-12,14:42:00,"3","EST",
"Alachua","Melrose Bay",2025-11-12,13:21:00,"1","EST",
"Alachua","Melrose Bay",2025-11-12,13:21:00,"1","EST",
"Alachua","Melrose Bay",2025-11-12,13:21:00,"1","EST","Ala-MelroseB-1"
"Alachua","Melrose Bay",2025-11-12,13:03:59,"2","EST",
"Alachua","Melrose Bay",2025-11-12,13:03:59,"2","EST",
"Alachua","Melrose Bay",2025-11-12,13:03:59,"2","EST","Ala-MelroseB-2"
"Alachua","Melrose Bay",2025-11-12,13:11:00,"3","EST",
"Alachua","Melrose Bay",2025-11-12,13:11:00,"3","EST",
"Alachua","Melrose Bay",2025-11-12,13:11:00,"3","EST","Ala-MelroseB-3"
"Alachua","Santa Fe",2025-11-12,14:20:00,"1","EST",
"Alachua","Santa Fe",2025-11-12,14:20:00,"1","EST",
"Alachua","Santa Fe",2025-11-12,14:20:00,"1","EST",
"Alachua","Santa Fe",2025-11-12,14:20:00,"1","EST",
"Alachua","Santa Fe",2025-11-12,14:20:00,"1","EST","Ala-SantaFe-1"
"Alachua","Santa Fe",2025-11-12,14:09:00,"2","EST",
"Alachua","Santa Fe",2025-11-12,14:09:00,"2","EST",
"Alachua","Santa Fe",2025-11-12,14:09:00,"2","EST",
"Alachua","Santa Fe",2025-11-12,14:09:00,"2","EST",
"Alachua","Santa Fe",2025-11-12,14:09:00,"2","EST","Ala-SantaFe-2"
"Alachua","Santa Fe",2025-11-12,14:03:00,"3","EST",
"Alachua","Santa Fe",2025-11-12,14:03:00,"3","EST",
"Alachua","Santa Fe",2025-11-12,14:03:00,"3","EST",
"Alachua","Santa Fe",2025-11-12,14:03:00,"3","EST",
"Alachua","Santa Fe",2025-11-12,14:03:00,"3","EST","Ala-SantaFe-3"
"Alachua","Santa Fe-canal mouth",2025-11-12,13:29:00,"1","EST","Ala-SantaFecm-1"
"Alachua","Santa Fe-barricade",2025-11-12,13:35:00,"1","EST","Ala-SantaFbar-1"
"Alachua","Santa Fe-Painter Canal",2025-11-12,13:40:00,"1","EST","Ala-SantaFePC-1"
"Alachua","Santa Fe-Blue Bayou",2025-11-12,13:54:00,"1","EST","Ala-SantaBlue-1"
"Alachua","Wauberg",2025-11-15,12:09:00,"1","EST","Ala-Wauberg-1"
"Alachua","Wauberg",2025-11-15,12:09:00,"1","EST",
"Alachua","Wauberg",2025-11-15,12:09:00,"1","EST",
"Alachua","Wauberg",2025-11-15,12:14:00,"2","EST","Ala-Wauberg-2"
"Alachua","Wauberg",2025-11-15,12:14:00,"2","EST",
"Alachua","Wauberg",2025-11-15,12:14:00,"2","EST",
"Alachua","Wauberg",2025-11-15,12:18:59,"3","EST","Ala-Wauberg-3"
"Alachua","Wauberg",2025-11-15,12:18:59,"3","EST",
"Alachua","Wauberg",2025-11-15,12:18:59,"3","EST",
"Hernando","Arepika Channel-1",2025-07-23,08:11:00,"1","EST","Her-Arepika-Channel-1"
"Hernando","Cutter Rock-1",2025-07-23,08:33:00,"1","EST","Her-Cutter-Rock-1"
"Hernando","North Rack-1",2025-07-23,08:46:00,"1","EST","Her-North-Rack-1"
"Hernando","Chassahowitzka Channel-1",2025-07-23,09:08:00,"1","EST","Her-Chassahowitzka-Channel-1"
"Hernando","Pine Island-1",2025-07-23,09:27:59,"1","EST","Her-Pine-Island-1"
"Hernando","Arepika Channel-1",2025-08-27,08:13:00,"1","EST","Her-Arepika-Channel-1"
"Hernando","Cutter Rock-1",2025-08-27,08:37:00,"1","EST","Her-Cutter-Rock-1"
"Hernando","North Rack-1",2025-08-27,08:59:00,"1","EST","Her-North-Rack-1"
"Hernando","Chassahowitzka Channel-1",2025-08-27,09:22:00,"1","EST","Her-Chassahowitzka-Channel-1"
"Hernando","Pine Island-1",2025-08-27,09:47:00,"1","EST","Her-Pine-Island-1"
"Hernando","Hernando Beach Waters-1",2025-08-27,10:00:00,"1","EST","Her-Hernando-Beach-Waters-1"
"Hernando","Arepika Channel-1",2025-09-23,08:08:00,"1","EST","Her-Arepika-Channel-1"
"Hernando","Cutter Rock-1",2025-09-23,08:23:00,"1","EST","Her-Cutter-Rock-1"
"Hernando","North Rack-1",2025-09-23,08:41:00,"1","EST","Her-North-Rack-1"
"Hernando","Chassahowitzka Channel-1",2025-09-23,09:07:00,"1","EST","Her-Chassahowitzka-Channel-1"
"Hernando","Pine Island-1",2025-09-23,09:39:59,"1","EST","Her-Pine-Island-1"
"Hernando","Hernando Beach Waters-1",2025-09-23,09:56:00,"1","EST","Her-Hernando-Beach-Waters-1"
"Highlands","Viola",2025-08-10,07:59:59,"1","EST","Hig-Viola-1"
"Highlands","Viola",2025-08-10,08:12:00,"2","EST","Hig-Viola-2"
"Highlands","Viola",2025-08-10,08:30:00,"3","EST","Hig-Viola-3"
"Lake","Winona",2025-08-25,09:09:00,"1","EST","Lak-Winona-1"
"Lake","Winona",2025-08-25,09:13:00,"2","EST","Lak-Winona-2"
"Lake","Winona",2025-08-25,09:15:00,"3","EST","Lak-Winona-3"
"Levy","Cedar Key-1",2025-08-31,11:13:00,"1","EST","Lev-CedarK-1-1"
"Levy","Cedar Key-2",2025-08-31,11:05:00,"1","EST","Lev-CedarK-2-1"
"Levy","Cedar Key-4",2025-08-31,10:47:00,"1","EST","Lev-CedarK-4-1"
"Levy","Cedar Key-1",2025-09-28,16:23:00,"1","EST","Lev-CedarK-1-1"
"Levy","Cedar Key-2",2025-09-28,16:37:00,"1","EST","Lev-CedarK-2-1"
"Levy","Cedar Key-4",2025-09-28,16:04:59,"1","EST","Lev-CedarK-4-1"
"Putnam","Blue",2025-10-05,11:22:00,"2","EST","Put-Blue-2"
"Putnam","Blue",2025-10-05,11:29:00,"3","EST","Put-Blue-3"
"Putnam","Fanny",2025-07-26,11:35:59,"2","EST",
"Putnam","Fanny",2025-07-26,11:35:59,"2","EST","Put-Fanny-2"
"Putnam","Fanny",2025-07-26,11:47:59,"3","EST",
"Putnam","Fanny",2025-07-26,11:47:59,"3","EST","Put-Fanny-3"
"Putnam","Fanny",2025-10-11,11:09:59,"2","EST",
"Putnam","Fanny",2025-10-11,11:09:59,"2","EST","Put-Fanny-2"
"Putnam","Fanny",2025-10-11,11:21:00,"3","EST",
"Putnam","Fanny",2025-10-11,11:21:00,"3","EST","Put-Fanny-3"
"Putnam","Redwater",2025-06-29,10:43:00,"1","EST",
"Putnam","Redwater",2025-06-29,10:43:00,"1","EST","Put-Redwater-1"
"Putnam","Redwater",2025-06-29,10:52:00,"2","EST",
"Putnam","Redwater",2025-06-29,10:52:00,"2","EST","Put-Redwater-2"
"Putnam","Redwater",2025-06-29,10:59:59,"3","EST",
"Putnam","Redwater",2025-06-29,10:59:59,"3","EST","Put-Redwater-3"
"Seminole","Rock",2025-08-31,07:36:00,"1","EST","Sem-Rock-1"
"Seminole","Rock",2025-08-31,07:46:00,"2","EST","Sem-Rock-2"
"Seminole","Rock",2025-08-31,07:54:00,"3","EST","Sem-Rock-3"
"Seminole","Rock",2025-09-27,09:36:00,"1","EST","Sem-Rock-1"
"Seminole","Rock",2025-09-27,09:47:00,"2","EST","Sem-Rock-2"
"Seminole","Rock",2025-09-27,09:53:00,"3","EST","Sem-Rock-3"
"Alachua","Wauberg",2025-10-12,10:39:00,"2","EST","Ala-Wauberg-2"
"Alachua","Wauberg",2025-10-12,10:39:00,"2","EST",
"Alachua","Wauberg",2025-10-12,10:39:00,"2","EST",
"Alachua","Wauberg",2025-10-12,10:45:00,"3","EST","Ala-Wauberg-3"
"Alachua","Wauberg",2025-10-12,10:45:00,"3","EST",
"Alachua","Wauberg",2025-10-12,10:45:00,"3","EST",
"Hernando","Hernando Beach-1",2025-06-15,08:30:00,"1","EST","Her-Hernando-Beach-1"
"Hernando","Hernando Beach-3",2025-06-15,09:10:00,"1","EST","Her-Hernando-Beach-3"
"Hernando","Hernando Beach-4",2025-06-15,08:09:59,"1","EST","Her-Hernando-Beach-4"
"Hernando","Hernando Beach-5",2025-06-15,09:29:59,"1","EST","Her-Hernando-Beach-5"
"Hernando","Hernando Beach-6",2025-06-15,08:54:59,"1","EST","Her-Hernando-Beach-6"
"Hernando","Hernando Beach-1",2025-08-18,07:30:00,"1","EST","Her-Hernando-Beach-1"
"Hernando","Hernando Beach-3",2025-08-18,07:55:00,"1","EST","Her-Hernando-Beach-3"
"Hernando","Hernando Beach-4",2025-08-18,06:29:59,"1","EST","Her-Hernando-Beach-4"
"Hernando","Hernando Beach-5",2025-08-18,06:45:00,"1","EST","Her-Hernando-Beach-5"
"Hernando","Hernando Beach-6",2025-08-18,08:15:00,"1","EST","Her-Hernando-Beach-6"
"Hernando","Hernando Beach-1",2025-09-24,18:20:00,"1","EST","Her-Hernando-Beach-1"
"Hernando","Hernando Beach-3",2025-09-24,20:10:00,"1","EST","Her-Hernando-Beach-3"
"Hernando","Hernando Beach-4",2025-09-24,18:00:00,"1","EST","Her-Hernando-Beach-4"
"Hernando","Hernando Beach-5",2025-09-24,19:44:59,"1","EST","Her-Hernando-Beach-5"
"Hernando","Hernando Beach-6",2025-09-24,18:59:59,"1","EST","Her-Hernando-Beach-6"
"Hillsborough","Cedar East",2025-10-08,14:45:00,"1","EST","Hil-CedarEast-1"
"Hillsborough","Cedar East",2025-10-08,14:55:00,"2","EST","Hil-CedarEast-2"
"Hillsborough","Cedar East",2025-10-08,15:05:00,"3","EST","Hil-CedarEast-3"
"Hillsborough","Dosson",2025-10-04,13:11:00,"1","EST","Hil-Dosson-1"
"Hillsborough","Dosson",2025-10-04,13:13:00,"2","EST","Hil-Dosson-2"
"Hillsborough","Dosson",2025-10-04,13:16:00,"3","EST","Hil-Dosson-3"
"Hillsborough","Dosson",2025-11-02,13:04:59,"1","EST","Hil-Dosson-1"
"Hillsborough","Dosson",2025-11-02,13:08:00,"2","EST","Hil-Dosson-2"
"Hillsborough","Dosson",2025-11-02,13:11:00,"3","EST","Hil-Dosson-3"
"Hillsborough","Echo",2025-09-21,17:18:00,"1","EST","Hil-Echo-1"
"Hillsborough","Echo",2025-09-21,17:23:00,"2","EST","Hil-Echo-2"
"Hillsborough","Echo",2025-09-21,17:29:59,"3","EST","Hil-Echo-3"
"Hillsborough","Echo",2025-10-20,14:25:00,"1","EST","Hil-Echo-1"
"Hillsborough","Echo",2025-10-20,14:31:00,"2","EST","Hil-Echo-2"
"Hillsborough","Echo",2025-10-20,14:34:59,"3","EST","Hil-Echo-3"
"Hillsborough","Grace",2025-10-15,17:44:59,"1","EST",
"Hillsborough","Grace",2025-10-15,17:44:59,"1","EST","Hil-Grace-1"
"Hillsborough","Grace",2025-10-15,17:55:00,"2","EST",
"Hillsborough","Grace",2025-10-15,17:55:00,"2","EST","Hil-Grace-2"
"Hillsborough","Grace",2025-10-15,17:49:59,"3","EST",
"Hillsborough","Grace",2025-10-15,17:49:59,"3","EST","Hil-Grace-3"
"Hillsborough","Mango",2025-10-16,10:30:00,"1","EST","Hil-Mango-1"
"Hillsborough","Mango",2025-10-16,10:34:00,"2","EST","Hil-Mango-2"
"Hillsborough","Mango",2025-10-16,10:43:00,"3","EST","Hil-Mango-3"
"Hillsborough","Newlands",2025-10-27,09:29:59,"1","EST","Hil-Newlands-1"
"Hillsborough","Newlands",2025-10-27,09:45:00,"2","EST","Hil-Newlands-2"
"Hillsborough","Newlands",2025-10-27,10:10:00,"3","EST","Hil-Newlands-3"
"Hillsborough","North",2025-10-09,10:55:00,"1","EST","Hil-North-1"
"Hillsborough","North",2025-10-09,11:05:00,"2","EST","Hil-North-2"
"Hillsborough","North",2025-10-09,11:14:00,"3","EST","Hil-North-3"
"Hillsborough","North",2025-11-09,10:00:00,"1","EST","Hil-North-1"
"Hillsborough","North",2025-11-09,10:20:00,"2","EST","Hil-North-2"
"Hillsborough","North",2025-11-09,10:35:00,"3","EST","Hil-North-3"
"Hillsborough","Pretty",2025-10-30,18:32:00,"1","EST","Hil-Pretty-1"
"Hillsborough","Pretty",2025-10-30,18:26:00,"2","EST","Hil-Pretty-2"
"Hillsborough","Pretty",2025-10-30,18:30:00,"3","EST","Hil-Pretty-3"
"Hillsborough","Brant",2025-10-31,16:31:00,"1","EST",
"Hillsborough","Brant",2025-10-31,16:31:00,"1","EST","Hil-Brant-1"
"Hillsborough","Brant",2025-10-31,16:15:00,"2","EST",
"Hillsborough","Brant",2025-10-31,16:15:00,"2","EST","Hil-Brant-2"
"Hillsborough","Brant",2025-10-31,16:02:00,"3","EST",
"Hillsborough","Brant",2025-10-31,16:02:00,"3","EST","Hil-Brant-3"
"Hillsborough","Charles",2025-10-21,15:25:00,"1","EST","Hil-Charles-1"
"Hillsborough","Charles",2025-10-21,15:25:00,"2","EST","Hil-Charles-2"
"Hillsborough","Charles",2025-10-21,15:25:00,"3","EST","Hil-Charles-3"
"Hillsborough","Cooper",2025-10-16,12:19:59,"1","EST","Hil-Cooper-1"
"Hillsborough","Cooper",2025-10-16,12:21:59,"2","EST","Hil-Cooper-2"
"Hillsborough","Cooper",2025-10-16,12:24:00,"3","EST","Hil-Cooper-3"
"Hillsborough","Eckles",2025-10-03,10:14:59,"1","EST","Hil-Eckles-1"
"Hillsborough","Eckles",2025-10-03,10:20:00,"2","EST","Hil-Eckles-2"
"Hillsborough","Eckles",2025-10-03,10:24:59,"3","EST","Hil-Eckles-3"
"Hillsborough","Eckles",2025-11-02,14:10:00,"1","EST","Hil-Eckles-1"
"Hillsborough","Eckles",2025-11-02,14:15:00,"2","EST","Hil-Eckles-2"
"Hillsborough","Eckles",2025-11-02,14:20:00,"3","EST","Hil-Eckles-3"
"Hillsborough","Hog Island",2025-10-14,14:00:00,"1","EST","Hil-HogIslan-1"
"Hillsborough","Hog Island",2025-10-14,14:10:00,"2","EST","Hil-HogIslan-2"
"Hillsborough","Hog Island",2025-10-14,14:20:00,"3","EST","Hil-HogIslan-3"
"Hillsborough","Hog Island",2025-10-14,13:55:00,"4","EST","Hil-HogIslan-4"
"Hillsborough","James",2025-10-21,10:55:00,"1","EST","Hil-James-1"
"Hillsborough","James",2025-10-21,11:05:00,"2","EST","Hil-James-2"
"Hillsborough","James",2025-10-21,11:09:59,"3","EST","Hil-James-3"
"Hillsborough","June",2025-10-15,09:12:00,"1","EST","Hil-June-1"
"Hillsborough","June",2025-10-15,09:47:59,"2","EST","Hil-June-2"
"Hillsborough","June",2025-10-15,10:23:00,"3","EST","Hil-June-3"
"Hillsborough","Keystone",2025-10-08,17:34:59,"1","EST","Hil-Keystone-1"
"Hillsborough","Keystone",2025-10-08,17:34:59,"1","EST",
"Hillsborough","Keystone",2025-10-08,17:44:59,"2","EST","Hil-Keystone-2"
"Hillsborough","Keystone",2025-10-08,17:44:59,"2","EST",
"Hillsborough","Keystone",2025-10-08,18:00:00,"3","EST","Hil-Keystone-3"
"Hillsborough","Keystone",2025-10-08,18:00:00,"3","EST",
"Hillsborough","Mound",2025-09-30,07:38:00,"1","EST","Hil-Mound-1"
"Hillsborough","Mound",2025-09-30,07:45:00,"2","EST","Hil-Mound-2"
"Hillsborough","Mound",2025-09-30,07:50:00,"3","EST","Hil-Mound-3"
"Hillsborough","Mound",2025-10-30,09:10:00,"1","EST","Hil-Mound-1"
"Hillsborough","Mound",2025-10-30,09:16:00,"2","EST","Hil-Mound-2"
"Hillsborough","Mound",2025-10-30,09:20:00,"3","EST","Hil-Mound-3"
"Hillsborough","Osceola",2025-10-29,17:00:00,"1","EST","Hil-Osceola-1"
"Hillsborough","Osceola",2025-10-29,17:00:00,"1","EST",
"Hillsborough","Osceola",2025-10-29,17:05:00,"2","EST","Hil-Osceola-2"
"Hillsborough","Osceola",2025-10-29,17:05:00,"2","EST",
"Hillsborough","Osceola",2025-10-29,17:10:00,"3","EST","Hil-Osceola-3"
"Hillsborough","Osceola",2025-10-29,17:10:00,"3","EST",
"Hillsborough","Pine",2025-10-17,09:46:00,"1","EST","Hil-Pine-1"
"Hillsborough","Pine",2025-10-17,09:49:00,"2","EST","Hil-Pine-2"
"Hillsborough","Pine",2025-10-17,09:53:00,"3","EST","Hil-Pine-3"
"Hillsborough","Round",2025-10-01,09:16:00,"1","EST","Hil-Round-1"
"Hillsborough","Round",2025-10-01,09:24:00,"2","EST","Hil-Round-2"
"Hillsborough","Round",2025-10-01,09:32:00,"3","EST","Hil-Round-3"
"Hillsborough","Round",2025-11-01,10:59:59,"1","EST","Hil-Round-1"
"Hillsborough","Round",2025-11-01,11:09:59,"2","EST","Hil-Round-2"
"Hillsborough","Round",2025-11-01,11:17:59,"3","EST","Hil-Round-3"
"Hillsborough","Silver",2025-10-23,10:59:00,"1","EST","Hil-Silver-1"
"Hillsborough","Silver",2025-10-23,10:54:00,"2","EST","Hil-Silver-2"
"Hillsborough","Silver",2025-10-23,11:05:00,"3","EST","Hil-Silver-3"
"Hillsborough","Simmons",2025-09-14,13:57:00,"1","EST","Hil-Simmons-1"
"Hillsborough","Simmons",2025-09-14,14:06:00,"2","EST","Hil-Simmons-2"
"Hillsborough","Simmons",2025-09-14,14:16:00,"3","EST","Hil-Simmons-3"
"Hillsborough","Tiffany",2025-10-23,11:38:00,"1","EST","Hil-Tiffany-1"
"Hillsborough","Tiffany",2025-10-23,11:51:00,"2","EST","Hil-Tiffany-2"
"Hillsborough","Tiffany",2025-10-23,12:02:00,"3","EST","Hil-Tiffany-3"
"Hillsborough","Wilson",2025-10-13,10:14:59,"1","EST","Hil-Wilson-1"
"Hillsborough","Wilson",2025-10-13,10:24:59,"2","EST","Hil-Wilson-2"
"Hillsborough","Wilson",2025-10-13,10:35:00,"3","EST","Hil-Wilson-3"
"Hillsborough","Wilson",2025-11-09,11:05:00,"1","EST","Hil-Wilson-1"
"Hillsborough","Wilson",2025-11-09,11:15:00,"2","EST","Hil-Wilson-2"
"Hillsborough","Wilson",2025-11-09,11:25:00,"3","EST","Hil-Wilson-3"
"Hillsborough","Breckenridge",2025-10-08,11:26:00,"1","EST","Hil-Breckenridge-1"
"Hillsborough","Breckenridge",2025-10-08,11:21:00,"2","EST","Hil-Breckenridge-2"
"Hillsborough","Breckenridge",2025-10-08,11:13:00,"3","EST","Hil-Breckenridge-3"
