"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(PCU)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Org_Result_Value","Sampling_Agency_Name","Project_ID"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Butler","1","1/18/25",,1,0.013,10,,,"",,,"Sample","COL0514202501011904",,,2025-01-18,2025-05-14,2004-01-01,"10","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Butler Wetland","1","1/18/25",,1,0.016,12,,,"",,,"Sample","COL0514202501011904",,,2025-01-18,2025-05-14,2004-01-01,"12","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0",,,"ALTQC1",,,1,0.023,18,,,"",,,"QAQC","COL0514202501011904",,,,2025-05-14,2004-01-01,"18","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Claire","1","1/28/25",,1,0.092,69,,,"",,,"Sample","COL0514202501011904",,,2025-01-28,2025-05-14,2004-01-01,"69","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Clear","1","1/31/25",,1,0.018,14,,,"",,,"Sample","COL0514202501011904",,,2025-01-31,2025-05-14,2004-01-01,"14","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Conway South","1","1/12/25",,1,0.011,9,,,"",,,"Sample","COL0514202501011904",,,2025-01-12,2025-05-14,2004-01-01,"9","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Down","1","1/25/25",,1,0.013,10,,,"",,,"Sample","COL0514202501011904",,,2025-01-25,2025-05-14,2004-01-01,"10","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","East","2","1/13/25",,2,0.18,270,,,"",,,"Sample","COL0514202501011904",,,2025-01-13,2025-05-14,2004-01-01,"270","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Eola","1","1/31/25",,1,0.027,21,,,"",,,"Sample","COL0514202501011904",,,2025-01-31,2025-05-14,2004-01-01,"21","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Killarney","1","1/30/25",,1,0.019,15,,,"",,,"Sample","COL0514202501011904",,,2025-01-30,2025-05-14,2004-01-01,"15","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Lee","1","1/30/25",,1,0.055,42,,,"",,,"Sample","COL0514202501011904",,,2025-01-30,2025-05-14,2004-01-01,"42","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Lockhart","1","1/30/25",,1,0.018,14,,,"",,,"Sample","COL0514202501011904",,,2025-01-30,2025-05-14,2004-01-01,"14","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Olympia","1","1/17/25",,1,0.021,16,,,"",,,"Sample","COL0514202501011904",,,2025-01-17,2025-05-14,2004-01-01,"16","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Osceola","1","1/31/25",,1,0.017,13,,,"",,,"Sample","COL0514202501011904",,,2025-01-31,2025-05-14,2004-01-01,"13","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Rose","1","1/21/25",,1,0.075,56,,,"",,,"Sample","COL0514202501011904",,,2025-01-21,2025-05-14,2004-01-01,"56","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Virginia","1","1/27/25",,1,0.019,15,,,"",,,"Sample","COL0514202501011904",,,2025-01-27,2025-05-14,2004-01-01,"15","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Waunatta","1","1/31/25",,1,0.037,28,,,"",,,"Sample","COL0514202501011904",,,2025-01-31,2025-05-14,2004-01-01,"28","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Orange","Weldona","1","1/28/25",,1,0.021,16,,,"",,,"Sample","COL0514202501011904",,,2025-01-28,2025-05-14,2004-01-01,"16","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Osceola","Bellalago","1","1/15/25",,1,0.055,42,,,"",,,"Sample","COL0514202501011904",,,2025-01-15,2025-05-14,2004-01-01,"42","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Osceola","Buck","1","1/10/25",,1,0.113,85,,,"",,,"Sample","COL0514202501011904",,,2025-01-10,2025-05-14,2004-01-01,"85","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Osceola","Center","1","1/15/25",,5,0.107,402,,,"",,,"Sample","COL0514202501011904",,,2025-01-15,2025-05-14,2004-01-01,"402","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0",,,"ALTQC2",,,1,0.025,19,,,"",,,"QAQC","COL0514202501011904",,,,2025-05-14,2004-01-01,"19","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Osceola","Coon","1","1/15/25",,4,0.102,307,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-15,2025-05-14,2004-01-01,"307","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Pasco","East King Lake","1","4/3/25",,1,0.075,56,,"VJ","",,,"Sample","COL0514202501011904",,,2025-04-03,2025-05-14,2004-01-01,"56","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Putnam","Blue","1","4/2/25",,1,0.018,14,,"VJ","",,,"Sample","COL0514202501011904",,,2025-04-02,2025-05-14,2004-01-01,"14","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Seminole","Miami Springs-1","1","1/29/25",,1,0.005,4,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-29,2025-05-14,2004-01-01,"4","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Seminole","Miami Springs-2","1","1/29/25",,1,0.005,4,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-29,2025-05-14,2004-01-01,"4","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Seminole","Miami Springs-3","1","1/29/25",,1,0.004,3,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-29,2025-05-14,2004-01-01,"3","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Seminole","Rock","1","1/17/25",,1,0.044,33,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-17,2025-05-14,2004-01-01,"33","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Seminole","Secret","1","1/8/25",,1,0.031,24,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-08,2025-05-14,2004-01-01,"24","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Seminole","Silver","2","1/21/25",,1,0.019,15,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-21,2025-05-14,2004-01-01,"15","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0","Seminole","Wekiva","1","1/29/25",,1,0.053,40,,"VJ","",,,"Sample","COL0514202501011904",,,2025-01-29,2025-05-14,2004-01-01,"40","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0",,,"ALTQC3",,,1,0.029,22,,"J","",,,"QAQC","COL0514202501011904",,,,2025-05-14,2004-01-01,"22","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0",,,"ALTQC4",,,,,1,,"J","U",,"TI","QAQC","COL0514202501011904",,,,2025-05-14,2004-01-01,"1","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","1/1/04",00:00:00,"0",,,"ALTQC5",,,,,1,,"J","U",,"TI","QAQC","COL0514202501011904",,,,2025-05-14,2004-01-01,"1","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Levy","Cedar Key-1","1","1/27/25",,1,0.019,15,,,"",,,"Sample","COL0514202505152025",,,2025-01-27,2025-05-14,2025-05-15,"15","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Levy","Cedar Key-2","1","1/27/25",,1,0.017,13,,,"",,,"Sample","COL0514202505152025",,,2025-01-27,2025-05-14,2025-05-15,"13","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Levy","Cedar Key-4","1","1/27/25",,1,0.015,12,,,"",,,"Sample","COL0514202505152025",,,2025-01-27,2025-05-14,2025-05-15,"12","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Butler","1","1/18/25",,1,0.013,10,,,"",,,"Sample","COL0514202505152025",,,2025-01-18,2025-05-14,2025-05-15,"10","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Butler Wetland","1","1/18/25",,1,0.016,12,,,"",,,"Sample","COL0514202505152025",,,2025-01-18,2025-05-14,2025-05-15,"12","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST",,,"ALTQC1",,,1,0.023,18,,,"Q","Q",,"QAQC","COL0514202505152025",,,,2025-05-14,2025-05-15,"18","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Claire","1","1/28/25",,1,0.092,69,,,"",,,"Sample","COL0514202505152025",,,2025-01-28,2025-05-14,2025-05-15,"69","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Clear","1","1/31/25",,1,0.018,14,,,"",,,"Sample","COL0514202505152025",,,2025-01-31,2025-05-14,2025-05-15,"14","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Conway South","1","1/12/25",,1,0.011,9,,,"",,,"Sample","COL0514202505152025",,,2025-01-12,2025-05-14,2025-05-15,"9","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Down","1","1/25/25",,1,0.013,10,,,"",,,"Sample","COL0514202505152025",,,2025-01-25,2025-05-14,2025-05-15,"10","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","East","2","1/13/25",,2,0.18,270,,,"",,,"Sample","COL0514202505152025",,,2025-01-13,2025-05-14,2025-05-15,"270","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Eola","1","1/31/25",,1,0.027,21,,,"",,,"Sample","COL0514202505152025",,,2025-01-31,2025-05-14,2025-05-15,"21","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Killarney","1","1/30/25",,1,0.019,15,,,"",,,"Sample","COL0514202505152025",,,2025-01-30,2025-05-14,2025-05-15,"15","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Lee","1","1/30/25",,1,0.055,42,,,"",,,"Sample","COL0514202505152025",,,2025-01-30,2025-05-14,2025-05-15,"42","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Lockhart","1","1/30/25",,1,0.018,14,,,"",,,"Sample","COL0514202505152025",,,2025-01-30,2025-05-14,2025-05-15,"14","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Olympia","1","1/17/25",,1,0.021,16,,,"",,,"Sample","COL0514202505152025",,,2025-01-17,2025-05-14,2025-05-15,"16","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Osceola","1","1/31/25",,1,0.017,13,,,"",,,"Sample","COL0514202505152025",,,2025-01-31,2025-05-14,2025-05-15,"13","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Rose","1","1/21/25",,1,0.075,56,,,"",,,"Sample","COL0514202505152025",,,2025-01-21,2025-05-14,2025-05-15,"56","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Virginia","1","1/27/25",,1,0.019,15,,,"",,,"Sample","COL0514202505152025",,,2025-01-27,2025-05-14,2025-05-15,"15","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Waunatta","1","1/31/25",,1,0.037,28,,,"",,,"Sample","COL0514202505152025",,,2025-01-31,2025-05-14,2025-05-15,"28","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Orange","Weldona","1","1/28/25",,1,0.021,16,,,"",,,"Sample","COL0514202505152025",,,2025-01-28,2025-05-14,2025-05-15,"16","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Osceola","Bellalago","1","1/15/25",,1,0.055,42,,,"",,,"Sample","COL0514202505152025",,,2025-01-15,2025-05-14,2025-05-15,"42","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Osceola","Buck","1","1/10/25",,1,0.113,85,,,"",,,"Sample","COL0514202505152025",,,2025-01-10,2025-05-14,2025-05-15,"85","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Osceola","Center","1","1/15/25",,5,0.107,402,,,"",,,"Sample","COL0514202505152025",,,2025-01-15,2025-05-14,2025-05-15,"402","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST",,,"ALTQC2",,,1,0.025,19,,,"Q","Q",,"QAQC","COL0514202505152025",,,,2025-05-14,2025-05-15,"19","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Osceola","Coon","1","1/15/25",,4,0.102,307,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-15,2025-05-14,2025-05-15,"307","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Pasco","King 2","1","4/3/25",,1,0.075,56,,"VJ","",,,"Sample","COL0514202505152025",,,2025-04-03,2025-05-14,2025-05-15,"56","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Putnam","Blue","1","4/2/25",,1,0.018,14,,"VJ","",,,"Sample","COL0514202505152025",,,2025-04-02,2025-05-14,2025-05-15,"14","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Seminole","Miami Springs-1","1","1/29/25",,1,0.005,4,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-29,2025-05-14,2025-05-15,"4","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Seminole","Miami Springs-2","1","1/29/25",,1,0.005,4,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-29,2025-05-14,2025-05-15,"4","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Seminole","Miami Springs-3","1","1/29/25",,1,0.004,3,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-29,2025-05-14,2025-05-15,"3","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Seminole","Rock","1","1/17/25",,1,0.044,33,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-17,2025-05-14,2025-05-15,"33","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Seminole","Secret","1","1/8/25",,1,0.031,24,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-08,2025-05-14,2025-05-15,"24","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Seminole","Silver","2","1/21/25",,1,0.019,15,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-21,2025-05-14,2025-05-15,"15","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST","Seminole","Wekiva","1","1/29/25",,1,0.053,40,,"VJ","",,,"Sample","COL0514202505152025",,,2025-01-29,2025-05-14,2025-05-15,"40","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST",,,"ALTQC3",,,1,0.029,22,,"J","Q","Q",,"QAQC","COL0514202505152025",,,,2025-05-14,2025-05-15,"22","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST",,,"ALTQC4",,,,,1,,"J","QU","Q","TI","QAQC","COL0514202505152025",,,,2025-05-14,2025-05-15,"1","Florida Lakewatch","21FLKWAT"
"5/14/25",09:29:59,"EST","5/15/25",09:29:59,"EST",,,"ALTQC5",,,,,1,,"J","QU","Q","TI","QAQC","COL0514202505152025",,,,2025-05-14,2025-05-15,"1","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L2","4/25/25",,1,0.082,61,,,"",,,"Sample","COL0521202505222025",,,2025-04-25,2025-05-21,2025-05-22,"61","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L4","4/25/25",,1,0.086,64,,,"",,,"Sample","COL0521202505222025",,,2025-04-25,2025-05-21,2025-05-22,"64","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L5","4/25/25",,1,0.089,66,,,"",,,"Sample","COL0521202505222025",,,2025-04-25,2025-05-21,2025-05-22,"66","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","LC","4/25/25",,1,0.097,72,,,"",,,"Sample","COL0521202505222025",,,2025-04-25,2025-05-21,2025-05-22,"72","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP1","4/25/25",,1,0.086,64,,,"",,,"Sample","COL0521202505222025",,,2025-04-25,2025-05-21,2025-05-22,"64","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP2","4/25/25",,1,0.082,61,,,"",,,"Sample","COL0521202505222025",,,2025-04-25,2025-05-21,2025-05-22,"61","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP3","4/25/25",,1,0.084,63,,,"",,,"Sample","COL0521202505222025",,,2025-04-25,2025-05-21,2025-05-22,"63","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST",,,"ALTQC1",,,1,0.025,19,,,"Q","Q",,"QAQC","COL0521202505222025",,,,2025-05-21,2025-05-22,"19","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Anderson Cue","1","4/17/25",,1,0.01,8,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"8","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Anderson Cue","2","4/17/25",,1,0.008,6,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"6","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Anderson Cue","3","4/17/25",,1,0.009,7,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"7","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Barco","1","4/17/25",,1,0.006,5,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"5","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Barco","2","4/17/25",,1,0.007,6,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"6","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Barco","3","4/17/25",,1,0.009,7,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"7","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Enslow","1","4/17/25",,1,0.028,21,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"21","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Enslow","2","4/17/25",,1,0.031,23,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"23","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Enslow","3","4/17/25",,1,0.03,23,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"23","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Goose","1","4/15/25",,5,0.08,299,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"299","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Goose","2","4/15/25",,5,0.078,292,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"292","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Goose","3","4/15/25",,5,0.075,281,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"281","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Ross","1","4/15/25",,5,0.096,358,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"358","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Ross","2","4/15/25",,5,0.103,384,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"384","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Ross","3","4/15/25",,5,0.099,370,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"370","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Rowan","1","4/17/25",,1,0.174,130,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"130","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Rowan","2","4/17/25",,1,0.173,129,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"129","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Rowan","3","4/17/25",,1,0.176,131,,,"",,,"Sample","COL0521202505222025",,,2025-04-17,2025-05-21,2025-05-22,"131","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST",,,"ALTQC2",,,1,0.025,19,,,"Q","Q",,"QAQC","COL0521202505222025",,,,2025-05-21,2025-05-22,"19","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","McCloud","1","4/15/25",,1,0.019,15,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"15","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","McCloud","2","4/15/25",,1,0.019,15,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"15","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","McCloud","3","4/15/25",,1,0.02,15,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"15","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Suggs","1","4/15/25",,5,0.082,307,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"307","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Suggs","2","4/15/25",,5,0.085,318,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"318","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Putnam","Suggs","3","4/15/25",,5,0.081,303,,,"",,,"Sample","COL0521202505222025",,,2025-04-15,2025-05-21,2025-05-22,"303","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Lake","Dorr","2","1/30/25",,1,0.138,103,,,"",,,"Sample","COL0521202505222025",,,2025-01-30,2025-05-21,2025-05-22,"103","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","Seminole","Silver","1","1/21/25",,1,0.021,16,,,"",,,"Sample","COL0521202505222025",,,2025-01-21,2025-05-21,2025-05-22,"16","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","St Lucie","Phillip","1","1/13/25",,1,0.055,41,,,"",,,"Sample","COL0521202505222025",,,2025-01-13,2025-05-21,2025-05-22,"41","Florida Lakewatch","21FLKWAT"
"5/21/25",09:00:00,"EST","5/22/25",14:15:00,"EST","St Lucie","Savanna-Indrio","1","1/5/25",,1,0.088,66,,,"",,,"Sample","COL0521202505222025",,,2025-01-05,2025-05-21,2025-05-22,"66","Florida Lakewatch","21FLKWAT"
