"Org_Analyte_Name","Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Comments","Sampling_Agency_Name","Project_ID"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","1:37:00 PM","EDT","Osceola","Buck","3","05/08/2024",1507,1,0.075,"Result_Value(ug/L)",,,,,,"Sample","TP07022024B07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/02/2024","9:00:00 AM","EDT","10/03/2024","11:47:00 AM","EDT","Osceola","Tohopekaliga East","1","07/25/2024",584,1,0.055,"Result_Value(ug/L)",,,,,,"Sample","TP10022024A10032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/02/2024","9:00:00 AM","EDT","10/03/2024","11:47:00 AM","EDT","Osceola","Tohopekaliga East","2","07/25/2024",585,1,0.048,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10022024A10032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/02/2024","9:00:00 AM","EDT","10/03/2024","11:47:00 AM","EDT","Osceola","Tohopekaliga East","3","07/25/2024",586,1,0.047,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10022024A10032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/30/2024","8:59:00 AM","EDT","Osceola","Tohopekaliga East","1","08/22/2024",110,1,0.051,"Result_Value(ug/L)",,,,,,"Sample","TP10252024B10302024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/30/2024","8:59:00 AM","EDT","Osceola","Tohopekaliga East","2","08/22/2024",111,1,0.089,"Result_Value(ug/L)",,,,,,"Sample","TP10252024B10302024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/30/2024","8:59:00 AM","EDT","Osceola","Tohopekaliga East","3","08/22/2024",112,1,0.058,"Result_Value(ug/L)",,,,,,"Sample","TP10252024B10302024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/02/2024","9:00:00 AM","EDT","10/03/2024","11:47:00 AM","EDT","Osceola","Tohopekaliga-Middle","1","07/24/2024",587,1,0.045,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10022024A10032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/02/2024","9:00:00 AM","EDT","10/03/2024","11:47:00 AM","EDT","Osceola","Tohopekaliga-Middle","2","07/24/2024",588,1,0.041,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10022024A10032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/02/2024","9:00:00 AM","EDT","10/03/2024","11:47:00 AM","EDT","Osceola","Tohopekaliga-Middle","3","07/24/2024",589,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10022024A10032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/30/2024","8:59:00 AM","EDT","Osceola","Tohopekaliga-Middle","1","08/21/2024",113,1,0.049,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10252024B10302024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/30/2024","8:59:00 AM","EDT","Osceola","Tohopekaliga-Middle","2","08/21/2024",114,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10252024B10302024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/30/2024","8:59:00 AM","EDT","Osceola","Tohopekaliga-Middle","3","08/21/2024",115,1,0.062,"Result_Value(ug/L)",,,,,,"Sample","TP10252024B10302024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","1:27:00 PM","EDT","Pasco","Conley","1","04/19/2024",872,1,0.311,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TP10172024BTP10232024B",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","1:27:00 PM","EDT","Pasco","Conley","2","04/19/2024",873,1,0.162,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TP10172024BTP10232024B",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","1:27:00 PM","EDT","Pasco","Conley","3","04/19/2024",874,1,0.322,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TP10172024BTP10232024B",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","1:27:00 PM","EDT","Pasco","Conley","1","07/01/2024",875,1,0.277,"Result_Value(ug/L)",,,,,,"Sample","TP10172024BTP10232024B",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","1:27:00 PM","EDT","Pasco","Conley","2","07/01/2024",876,1,0.195,"Result_Value(ug/L)",,,,,,"Sample","TP10172024BTP10232024B",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","1:27:00 PM","EDT","Pasco","Conley","3","07/01/2024",877,1,0.208,"Result_Value(ug/L)",,,,,,"Sample","TP10172024BTP10232024B",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/06/2024","9:00:00 AM","EDT","09/11/2024","12:05:00 PM","EDT","Pinellas","Hewitt","1","05/31/2024",776,1,0.032,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09062024B09112024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/06/2024","9:00:00 AM","EDT","09/11/2024","12:05:00 PM","EDT","Pinellas","Hewitt","2","05/31/2024",777,1,0.035,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09062024B09112024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/06/2024","9:00:00 AM","EDT","09/11/2024","12:05:00 PM","EDT","Pinellas","Hewitt","3","05/31/2024",778,1,0.037,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09062024B09112024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/15/2024","9:40:00 AM","EDT","10/21/2024","10:48:00 AM","EDT","Pinellas","Jungle","5","07/23/2024",699,2,0.373,"Result_Value(ug/L)",,,,,,"Sample","TP10152024B10212024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/15/2024","9:40:00 AM","EDT","10/21/2024","10:48:00 AM","EDT","Pinellas","Jungle","6","07/23/2024",700,2,0.384,"Result_Value(ug/L)",,,,,,"Sample","TP10152024B10212024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/15/2024","9:40:00 AM","EDT","10/21/2024","10:48:00 AM","EDT","Pinellas","Jungle","7","07/23/2024",701,2,0.415,"Result_Value(ug/L)",,,,,,"Sample","TP10152024B10212024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/15/2024","9:40:00 AM","EDT","10/21/2024","10:48:00 AM","EDT","Pinellas","Jungle North Inlet","1","07/23/2024",707,2,0.364,"Result_Value(ug/L)",,,,,,"Sample","TP10152024B10212024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/15/2024","9:40:00 AM","EDT","10/21/2024","10:48:00 AM","EDT","Pinellas","Jungle Outlet","1","07/23/2024",708,2,0.347,"Result_Value(ug/L)",,,,,,"Sample","TP10152024B10212024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/15/2024","9:40:00 AM","EDT","10/21/2024","10:48:00 AM","EDT","Pinellas","Jungle South Inlet","1","07/23/2024",709,2,0.422,"Result_Value(ug/L)",,,,,,"Sample","TP10152024B10212024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/06/2024","9:00:00 AM","EDT","09/11/2024","12:05:00 PM","EDT","Pinellas","Meadow West","1","06/19/2024",785,1,0.319,"Result_Value(ug/L)",,,,,,"Sample","TP09062024B09112024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/06/2024","9:00:00 AM","EDT","09/11/2024","12:05:00 PM","EDT","Pinellas","Meadow West","2","06/19/2024",786,1,0.138,"Result_Value(ug/L)",,,,,,"Sample","TP09062024B09112024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/15/2024","9:40:00 AM","EDT","10/21/2024","10:48:00 AM","EDT","Pinellas","Salt Creek-4","1","07/06/2024",713,1,0.266,"Result_Value(ug/L)",,,,,,"Sample","TP10152024B10212024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/27/2024","9:00:00 AM","EDT","09/04/2024","10:16:00 AM","EDT","Putnam","Anderson Cue","1","08/20/2024",1131,1,0.022,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08292024A09032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/27/2024","9:00:00 AM","EDT","09/04/2024","10:16:00 AM","EDT","Putnam","Anderson Cue","2","08/20/2024",1132,1,0.02,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08292024A09032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/27/2024","9:00:00 AM","EDT","09/04/2024","10:16:00 AM","EDT","Putnam","Anderson Cue","3","08/20/2024",1133,1,0.02,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08292024A09032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/25/2024","9:00:00 AM","EDT","09/30/2024","12:27:00 PM","EDT","Putnam","Camp Branch-1","1","06/26/2026",828,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09252024A09062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/25/2024","9:00:00 AM","EDT","09/30/2024","12:27:00 PM","EDT","Putnam","Camp Branch-2","1","06/26/2026",829,1,0.036,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09252024A09062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/25/2024","9:00:00 AM","EDT","09/30/2024","12:27:00 PM","EDT","Putnam","Camp Branch-3","1","06/26/2026",830,1,0.034,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09252024A09062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/25/2024","9:00:00 AM","EDT","09/30/2024","12:27:00 PM","EDT","Putnam","Camp Branch-4","1","06/26/2026",831,1,0.08,"Result_Value(ug/L)",,,,,,"Sample","TP09252024A09062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/06/2024","9:00:00 AM","EST","11/07/2024","12:38:00 PM","EST","Putnam","Ocklawaha River_Belchior_Student Project","Reservoir 1","10/22/2024",1246,1,0.247,"Result_Value(ug/L)",,,,,,"Sample","TP11062024ATP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/06/2024","9:00:00 AM","EST","11/07/2024","12:38:00 PM","EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 1","10/22/2024",1258,1,0.135,"Result_Value(ug/L)",,,,,,"Sample","TP11062024ATP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/06/2024","9:00:00 AM","EST","11/07/2024","12:38:00 PM","EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 2","10/22/2024",1259,1,0.104,"Result_Value(ug/L)",,,,,,"Sample","TP11062024ATP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/06/2024","9:00:00 AM","EST","11/07/2024","12:38:00 PM","EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 3","10/22/2024",1260,1,0.126,"Result_Value(ug/L)",,,,,,"Sample","TP11062024ATP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/06/2024","9:00:00 AM","EST","11/07/2024","12:38:00 PM","EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 4","10/22/2024",1261,1,0.106,"Result_Value(ug/L)",,,,,,"Sample","TP11062024ATP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/04/2024","9:30:00 AM","EDT","09/09/2024","12:23:00 PM","EDT","Santa Rosa","Ski Watch","2","08/06/2024",142,1,0.047,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09042024B09092024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","9:26:00 AM","EDT","Sarasota","Cormorant","1","02/22/2024",548,1,0.241,"Result_Value(ug/L)",,,,,,"Sample","TP07112024A07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","9:26:00 AM","EDT","Sarasota","Cormorant","3","02/22/2024",550,1,0.242,"Result_Value(ug/L)",,,,,,"Sample","TP07112024A07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Cormorant","3","03/15/2024",564,1,0.217,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Cormorant","1","04/13/2024",565,1,0.113,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Cormorant","3","04/13/2024",567,1,0.103,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","Cormorant","1","05/02/2024",684,1,0.32,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","Cormorant","3","05/02/2024",686,1,0.343,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Egret","1","02/22/2024",568,1,0.249,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Egret","3","02/22/2024",570,1,0.566,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Egret","1","03/15/2024",571,1,0.73,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Egret","3","03/15/2024",573,1,0.889,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Egret","1","04/13/2024",574,1,1.281,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Egret","3","04/13/2024",576,1,1.027,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","Egret","1","05/02/2024",692,1,1.384,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","Egret","3","05/02/2024",694,1,1.503,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Heron","1","02/22/2024",577,1,0.19,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Heron","1","03/15/2024",579,1,0.261,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/26/2024","12:00:00 PM","EDT","07/31/2024","9:27:00 AM","EDT","Sarasota","Heron","3","03/15/2024",158,1,0.455,"Result_Value(ug/L)",,"J",,,,"Sample","TP07092024A07312024","7-11-2024 B","Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Heron","1","04/13/2024",587,1,0.102,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Heron","3","04/13/2024",589,1,0.126,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","Heron","1","05/02/2024",695,1,0.311,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","Heron","3","05/02/2024",697,1,0.235,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","HO6","1","05/14/2024",698,2,0.528,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","HO6","2","05/14/2024",699,2,0.566,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Sarasota","HO6","3","05/14/2024",700,2,0.575,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","HO6","1","07/08/2024",1215,2,0.645,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","HO6","2","07/08/2024",1216,2,0.598,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","HO6","3","07/08/2024",1217,2,0.617,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake 37","1","06/07/2024",1218,1,0.14,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake 37","2","06/07/2024",1219,1,0.125,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake 37","3","06/07/2024",1220,1,0.104,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Sarasota","Lake 37","1","07/16/2024",458,1,0.114,"Result_Value(ug/L)",,,,,,"Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Sarasota","Lake 37","2","07/16/2024",459,1,0.106,"Result_Value(ug/L)",,,,,,"Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Sarasota","Lake 37","3","07/16/2024",460,1,0.107,"Result_Value(ug/L)",,,,,,"Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake G-20","1","06/07/2024",1221,1,0.327,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake G-20","2","06/07/2024",1222,1,0.232,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake G-20","3","06/07/2024",1223,1,0.329,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Sarasota","Lake G-20","1","07/16/2024",461,1,0.189,"Result_Value(ug/L)",,,,,,"Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/07/2024","2:50:00 PM","EST","11/13/2024","8:57:00 AM","EST","Sarasota","Lake G-20","2","07/16/2024",42,1,0.198,"Result_Value(ug/L)",,,,,,"Sample","TP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/07/2024","2:50:00 PM","EST","11/13/2024","8:57:00 AM","EST","Sarasota","Lake G-20","3","07/16/2024",43,1,0.192,"Result_Value(ug/L)",,,,,,"Sample","TP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake M-9","1","06/07/2024",1224,1,0.413,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake M-9","2","06/07/2024",1225,1,0.265,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lake M-9","3","06/07/2024",1226,1,0.329,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/07/2024","2:50:00 PM","EST","11/13/2024","8:57:00 AM","EST","Sarasota","Lake M-9","1","07/16/2024",44,1,0.71,"Result_Value(ug/L)",,,,,,"Sample","TP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/07/2024","2:50:00 PM","EST","11/13/2024","8:57:00 AM","EST","Sarasota","Lake M-9","2","07/16/2024",45,1,1.116,"Result_Value(ug/L)",,,,,,"Sample","TP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/07/2024","2:50:00 PM","EST","11/13/2024","8:57:00 AM","EST","Sarasota","Lake M-9","3","07/16/2024",46,1,1.156,"Result_Value(ug/L)",,,,,,"Sample","TP11072024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Lower Myakka","1","04/27/2024",616,1,0.33,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Lower Myakka","2","04/27/2024",617,1,0.425,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/11/2024","9:00:00 AM","EDT","07/17/2024","12:37:00 PM","EDT","Sarasota","Lower Myakka","3","04/27/2024",618,1,0.453,"Result_Value(ug/L)",,,,,,"Sample","TP07112024B07172024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lower Myakka","1","06/26/2024",1227,1,0.454,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Sarasota","Lower Myakka","2","06/26/2024",1228,1,0.661,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/07/2024","2:50:00 PM","EST","11/13/2024","8:57:00 AM","EST","Sarasota","Lower Myakka","3","06/26/2024",72,1,0.383,"Result_Value(ug/L)",,,,,,"Sample","TP11072024",,"Florida Lakewatch","21FLKWAT"
