Total_Depth,Total_Depth_Unit,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Org_Result_Value,Org_Result_Unit,Result_Comments,WIN_Value_Qualifier,Data_Category,Run_ID,Study,Comments
30.3,ft,Polk,Saddlebag,1,07/22/2025,10:11:00 AM,EST,10,ft,,,Sample,SECCHI10062025,,
10.8,ft,Polk,Saddlebag,2,07/22/2025,10:14:59 AM,EST,10,ft,,,Sample,SECCHI10062025,,
33.799999999999997,ft,Polk,Saddlebag,3,07/22/2025,10:22:00 AM,EST,11,ft,,,Sample,SECCHI10062025,,
8.8000000000000007,ft,Polk,Shipp,1,08/20/2025,11:47:00 AM,EST,2.3,ft,,,Sample,SECCHI10062025,,
11.8,ft,Polk,Shipp,2,08/20/2025,11:44:00 AM,EST,2.3,ft,,,Sample,SECCHI10062025,,
11.3,ft,Polk,Shipp,3,08/20/2025,11:41:00 AM,EST,2,ft,,,Sample,SECCHI10062025,,
8.8000000000000007,ft,Polk,Whistler,1,07/20/2025,09:39:00 AM,EST,4.3,ft,,,Sample,SECCHI10062025,,
14.3,ft,Polk,Whistler,2,07/20/2025,09:45:00 AM,EST,4.8,ft,,,Sample,SECCHI10062025,,
9,ft,Polk,Whistler,3,07/20/2025,09:54:00 AM,EST,4,ft,,,Sample,SECCHI10062025,,
,ft,,,CCV3,,,,,ft,,,QAQC,SECCHI10062025,,
,ft,,,MLBK4,,,,,ft,,,QAQC,SECCHI10062025,,
8.5,ft,Polk,Whistler,1,08/15/2025,09:02:00 AM,EST,6,ft,,,Sample,SECCHI10062025,,
13.5,ft,Polk,Whistler,2,08/15/2025,09:09:00 AM,EST,6.5,ft,,,Sample,SECCHI10062025,,
10,ft,Polk,Whistler,3,08/15/2025,09:16:00 AM,EST,6.5,ft,,,Sample,SECCHI10062025,,
,ft,,,CCV4,,,,,ft,,,Sample,SECCHI10062025,,
,ft,,,CCV4,,,,,ft,,,QAQC,SECCHI10062025,,
,ft,,,MLBK5,,,,,ft,,,QAQC,SECCHI10062025,,
,ft,,,CCV5,,,,,ft,,,Sample,SECCHI10062025,,
,ft,,,MBLK1,,,,,ft,,,QAQC,SECCHI10072025,,
8,ft,Lake,Bear,1,07/07/2025,08:15:00 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
8,ft,Lake,Bear,2,07/07/2025,08:30:00 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
8.5,ft,Lake,Bear,3,07/07/2025,08:44:59 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
170,ft,Lake,Bugg Springs,1,07/19/2025,12:00:00 PM,EST,12,ft,,,Sample,SECCHI10072025,,
3,ft,Lake,Bugg Springs,2,07/19/2025,12:15:00 PM,EST,3,ft,,S,Sample,SECCHI10072025,,
12.5,ft,Lake,Crown,1,07/27/2025,09:49:00 AM,EST,10.3,ft,,,Sample,SECCHI10072025,,
17.5,ft,Lake,Crown,2,07/27/2025,09:55:00 AM,EST,9.5,ft,,,Sample,SECCHI10072025,,
7,ft,Lake,Crown,3,07/27/2025,10:05:00 AM,EST,7,ft,,S,Sample,SECCHI10072025,,
17.8,ft,Lake,Dorr,1,06/23/2025,12:32:00 PM,EST,2.5,ft,,,Sample,SECCHI10072025,,
13,ft,Lake,Dorr,2,06/23/2025,12:36:00 PM,EST,2.5,ft,,,Sample,SECCHI10072025,,
11.5,ft,Lake,Dorr,3,06/23/2025,12:40:00 PM,EST,2.5,ft,,,Sample,SECCHI10072025,,
15,ft,Lake,Grasshopper,1,06/23/2025,01:55:00 PM,EST,8,ft,,,Sample,SECCHI10072025,,
13.5,ft,Lake,Grasshopper,2,06/23/2025,02:01:00 PM,EST,8,ft,,,Sample,SECCHI10072025,,
9,ft,Lake,Grasshopper,3,06/23/2025,02:05:00 PM,EST,8,ft,,,Sample,SECCHI10072025,,
5.5,ft,Lake,Griffin West,1,04/29/2025,06:04:00 PM,EST,3,ft,,,Sample,SECCHI10072025,,
4.5,ft,Lake,Griffin West,2,04/29/2025,06:10:00 PM,EST,3.3,ft,,,Sample,SECCHI10072025,,
7.5,ft,Lake,Griffin West,3,04/29/2025,06:14:59 PM,EST,3.3,ft,,,Sample,SECCHI10072025,,
5,ft,Lake,Griffin West,1,05/20/2025,07:22:00 PM,EST,3.3,ft,,,Sample,SECCHI10072025,,
4.3,ft,Lake,Griffin West,2,05/20/2025,07:27:59 PM,EST,3.3,ft,,,Sample,SECCHI10072025,,
7,ft,Lake,Griffin West,3,05/20/2025,07:30:00 PM,EST,3.3,ft,,,Sample,SECCHI10072025,,
,ft,,,CCV1,,,,,ft,,,QAQC,SECCHI10072025,,
,ft,,,MLBK2,,,,,ft,,,QAQC,SECCHI10072025,,
5.3,ft,Lake,Griffin West,1,06/18/2025,06:29:00 PM,EST,3,ft,,,Sample,SECCHI10072025,,
4.3,ft,Lake,Griffin West,2,06/18/2025,06:34:59 PM,EST,3,ft,,,Sample,SECCHI10072025,,
7.3,ft,Lake,Griffin West,3,06/18/2025,06:40:00 PM,EST,3,ft,,,Sample,SECCHI10072025,,
8,ft,Lake,Jewel,1,07/27/2025,09:00:00 AM,EST,6.8,ft,,,Sample,SECCHI10072025,,
9.5,ft,Lake,Jewel,2,07/27/2025,09:15:00 AM,EST,6.5,ft,,,Sample,SECCHI10072025,,
10,ft,Lake,Jewel,3,07/27/2025,09:29:59 AM,EST,6.5,ft,,,Sample,SECCHI10072025,,
22.8,ft,Lake,Joanna,1,07/10/2025,08:44:00 AM,EST,11.3,ft,Weeds,,Sample,SECCHI10072025,,
16,ft,Lake,Joanna,2,07/10/2025,08:54:00 AM,EST,11.5,ft,Weeds,,Sample,SECCHI10072025,,
10.5,ft,Lake,Joanna,3,07/10/2025,09:02:00 AM,EST,6,ft,Weeds,,Sample,SECCHI10072025,,
15,ft,Lake,Louisa,1,07/07/2025,07:30:00 AM,EST,0.8,ft,,,Sample,SECCHI10072025,,
12,ft,Lake,Louisa,2,07/07/2025,07:20:00 AM,EST,0.8,ft,,,Sample,SECCHI10072025,,
9.5,ft,Lake,Louisa,3,07/07/2025,07:35:00 AM,EST,0.8,ft,,,Sample,SECCHI10072025,,
12.3,ft,Lake,Royal,1,07/27/2025,10:24:59 AM,EST,12,ft,,,Sample,SECCHI10072025,,
13,ft,Lake,Royal,2,07/27/2025,10:35:00 AM,EST,12.5,ft,,,Sample,SECCHI10072025,,
15,ft,Lake,Royal,3,07/27/2025,10:40:00 AM,EST,12.8,ft,,,Sample,SECCHI10072025,,
20,ft,Lake,Wildcat,1,06/26/2025,12:50:00 PM,EST,10,ft,,,Sample,SECCHI10072025,,
18.5,ft,Lake,Wildcat,2,06/26/2025,12:54:00 PM,EST,10,ft,,,Sample,SECCHI10072025,,
22.8,ft,Lake,Wildcat,3,06/26/2025,12:58:00 PM,EST,10,ft,,,Sample,SECCHI10072025,,
6.8,ft,Pinellas,Autumn,1,04/30/2025,08:50:00 AM,EST,2.5,ft,,,Sample,SECCHI10072025,,
10,ft,Pinellas,Autumn,2,04/30/2025,09:05:00 AM,EST,2.5,ft,,,Sample,SECCHI10072025,,
,ft,,,CCV2,,,,,ft,,,QAQC,SECCHI10072025,,
,ft,,,MLBK3,,,,,ft,,,QAQC,SECCHI10072025,,
6.5,ft,Pinellas,Autumn,1,05/31/2025,09:29:59 AM,EST,3,ft,,,Sample,SECCHI10072025,,
9,ft,Pinellas,Autumn,2,05/31/2025,09:39:59 AM,EST,3,ft,,,Sample,SECCHI10072025,,
14,ft,Pinellas,Crescent,1,07/31/2025,07:59:00 AM,EST,3.5,ft,,,Sample,SECCHI10072025,,
29,ft,Pinellas,Crescent,2,07/31/2025,08:10:00 AM,EST,4,ft,,,Sample,SECCHI10072025,,
7.5,ft,Pinellas,Crescent,3,07/31/2025,08:19:00 AM,EST,2.5,ft,,,Sample,SECCHI10072025,,
16.8,ft,Pinellas,Meadow West,1,05/21/2025,03:05:00 PM,EST,4.5,ft,,,Sample,SECCHI10072025,,
15,ft,Pinellas,Meadow West,2,05/21/2025,03:13:00 PM,EST,4.8,ft,,,Sample,SECCHI10072025,,
18.3,ft,Pinellas,Meadow West,1,06/23/2025,10:07:00 AM,EST,5,ft,,,Sample,SECCHI10072025,,
16.8,ft,Pinellas,Meadow West,2,06/23/2025,10:12:59 AM,EST,5.5,ft,,,Sample,SECCHI10072025,,
3,ft,Pinellas,Salt Creek-1,1,07/12/2025,11:42:59 AM,EST,1,ft,,,Sample,SECCHI10072025,,
3.5,ft,Pinellas,Salt Creek-2,1,07/12/2025,11:53:00 AM,EST,1,ft,,,Sample,SECCHI10072025,,
4,ft,Pinellas,Salt Creek-3,1,07/12/2025,12:04:00 PM,EST,1,ft,,,Sample,SECCHI10072025,,
5.5,ft,Pinellas,Salt Creek-4,1,07/12/2025,12:15:00 PM,EST,1.5,ft,,,Sample,SECCHI10072025,,
5,ft,Pinellas,Saundra,1,07/02/2025,08:51:00 AM,EST,2,ft,,,Sample,SECCHI10072025,,
4.8,ft,Pinellas,Saundra,2,07/02/2025,08:56:00 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
3.3,ft,Pinellas,Saundra,3,07/02/2025,09:10:00 AM,EST,1.3,ft,,,Sample,SECCHI10072025,,
5.3,ft,Pinellas,Seminole,1,08/04/2025,10:45:00 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
6,ft,Pinellas,Seminole,2,08/04/2025,11:05:00 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
6.5,ft,Pinellas,Seminole,3,08/04/2025,11:37:00 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
26,ft,Pinellas,Winston,1,05/18/2025,03:40:00 PM,EST,3,ft,,,Sample,SECCHI10072025,,
,ft,,,CCV3,,,,,ft,,,QAQC,SECCHI10072025,,
,ft,,,MLBK4,,,,,ft,,,QAQC,SECCHI10072025,,
25.3,ft,Pinellas,Winston,2,05/18/2025,03:45:00 PM,EST,3,ft,,,Sample,SECCHI10072025,,
21.8,ft,Pinellas,Winston,3,05/18/2025,03:50:00 PM,EST,3,ft,,,Sample,SECCHI10072025,,
17.8,ft,Polk,Eloise,1,08/21/2025,11:22:00 AM,EST,1.5,ft,,,Sample,SECCHI10072025,,
20.5,ft,Polk,Eloise,2,08/21/2025,11:29:00 AM,EST,1.8,ft,,,Sample,SECCHI10072025,,
17.5,ft,Polk,Eloise,3,08/21/2025,11:38:00 AM,EST,2,ft,,,Sample,SECCHI10072025,,
,ft,,,CCV4,,,,,ft,,,Sample,SECCHI10072025,,
,ft,,,CCV4,,,,,ft,,,QAQC,SECCHI10072025,,
,ft,,,MLBK5,,,,,ft,,,QAQC,SECCHI10072025,,
,ft,,,CCV5,,,,,ft,,,Sample,SECCHI10072025,,
,ft,,,MBLK1,,,,,ft,,,QAQC,SECCHI10082025,,
11,ft,Hillsborough,Alice,1,08/17/2025,01:59:00 PM,EST,9.3,ft,,,Sample,SECCHI10082025,,
19.3,ft,Hillsborough,Alice,2,08/17/2025,02:14:00 PM,EST,10.3,ft,,,Sample,SECCHI10082025,,
9.8000000000000007,ft,Hillsborough,Alice,3,08/17/2025,02:27:00 PM,EST,9.8,ft,,S,Sample,SECCHI10082025,,
22,ft,Hillsborough,Armistead,1,07/29/2025,12:16:00 PM,EST,6.5,ft,,,Sample,SECCHI10082025,,
11,ft,Hillsborough,Armistead,2,07/29/2025,12:21:59 PM,EST,6.5,ft,,,Sample,SECCHI10082025,,
13,ft,Hillsborough,Armistead,3,07/29/2025,12:33:00 PM,EST,6.5,ft,,,Sample,SECCHI10082025,,
9.5,ft,Hillsborough,Brant,1,08/22/2025,05:15:00 PM,EST,4,ft,,,Sample,SECCHI10082025,,
9,ft,Hillsborough,Brant,2,08/22/2025,05:00:00 PM,EST,4,ft,,,Sample,SECCHI10082025,,
9.5,ft,Hillsborough,Brant,3,08/22/2025,04:43:00 PM,EST,4,ft,,,Sample,SECCHI10082025,,
6.8,ft,Hillsborough,Calm,1,07/20/2025,07:17:59 AM,EST,5.5,ft,,,Sample,SECCHI10082025,,
8.3000000000000007,ft,Hillsborough,Calm,2,07/20/2025,07:25:00 AM,EST,6.3,ft,,,Sample,SECCHI10082025,,
12.3,ft,Hillsborough,Calm,3,07/20/2025,07:33:00 AM,EST,10,ft,,,Sample,SECCHI10082025,,
7.3,ft,Hillsborough,Cedar West,2,05/30/2025,10:00:00 AM,EST,5.3,ft,,,Sample,SECCHI10082025,,
7.3,ft,Hillsborough,Cedar West,2,06/30/2025,10:00:00 AM,EST,3.8,ft,,,Sample,SECCHI10082025,,
7.8,ft,Hillsborough,Cedar West,2,07/26/2025,09:00:00 AM,EST,6.3,ft,,,Sample,SECCHI10082025,,
8,ft,Hillsborough,Cedar West,2,08/31/2025,09:00:00 AM,EST,5.3,ft,,,Sample,SECCHI10082025,,
13,ft,Hillsborough,Charles,1,08/30/2025,01:30:00 PM,EST,5.5,ft,,,Sample,SECCHI10082025,,
11,ft,Hillsborough,Charles,2,08/30/2025,01:35:00 PM,EST,5,ft,,,Sample,SECCHI10082025,,
11,ft,Hillsborough,Charles,3,08/30/2025,01:40:00 PM,EST,9.3,ft,,,Sample,SECCHI10082025,,
12.8,ft,Hillsborough,Church,1,08/27/2025,08:47:59 AM,EST,10,ft,,,Sample,SECCHI10082025,,
,ft,,,CCV1,,,,,ft,,,QAQC,SECCHI10082025,,
,ft,,,MLBK2,,,,,ft,,,QAQC,SECCHI10082025,,
12,ft,Hillsborough,Church,2,08/27/2025,09:00:00 AM,EST,10.5,ft,Weeds,,Sample,SECCHI10082025,,
10,ft,Hillsborough,Church,3,08/27/2025,09:12:00 AM,EST,9,ft,Weeds,,Sample,SECCHI10082025,,
7,ft,Hillsborough,East,1,08/27/2025,05:00:00 PM,EST,1.5,ft,,,Sample,SECCHI10082025,,
8,ft,Hillsborough,East,2,08/27/2025,04:55:00 PM,EST,1.5,ft,,,Sample,SECCHI10082025,,
7,ft,Hillsborough,East,3,08/27/2025,04:45:00 PM,EST,1,ft,,,Sample,SECCHI10082025,,
21,ft,Hillsborough,Elizabeth,1,08/13/2025,10:50:00 AM,EST,10.5,ft,,,Sample,SECCHI10082025,,
16.3,ft,Hillsborough,Elizabeth,2,08/13/2025,10:59:59 AM,EST,10.5,ft,,,Sample,SECCHI10082025,,
25,ft,Hillsborough,Elizabeth,3,08/13/2025,11:09:59 AM,EST,10.8,ft,,,Sample,SECCHI10082025,,
4.5,ft,Hillsborough,Heather,1,07/03/2025,12:40:00 PM,EST,1.8,ft,,,Sample,SECCHI10082025,,
7.5,ft,Hillsborough,Heather,2,07/03/2025,12:30:00 PM,EST,1.8,ft,,,Sample,SECCHI10082025,,
5,ft,Hillsborough,Heather,3,07/03/2025,12:19:59 PM,EST,1.5,ft,,,Sample,SECCHI10082025,,
12,ft,Hillsborough,June,1,08/19/2025,11:01:00 AM,EST,2,ft,,,Sample,SECCHI10082025,,
9,ft,Hillsborough,June,2,08/19/2025,11:09:59 AM,EST,2.5,ft,,,Sample,SECCHI10082025,,
10.5,ft,Hillsborough,June,3,08/19/2025,11:22:00 AM,EST,3.5,ft,,,Sample,SECCHI10082025,,
9.5,ft,Hillsborough,Keystone North,1,08/27/2025,08:50:00 AM,EST,5.8,ft,,,Sample,SECCHI10082025,,
16.5,ft,Hillsborough,Keystone North,2,08/27/2025,08:58:59 AM,EST,5,ft,,,Sample,SECCHI10082025,,
16.8,ft,Hillsborough,Keystone North,3,08/27/2025,09:05:00 AM,EST,6.3,ft,,,Sample,SECCHI10082025,,
11.8,ft,Hillsborough,Little Wilson,1,08/30/2025,09:45:00 AM,EST,2.5,ft,,,Sample,SECCHI10082025,,
15,ft,Hillsborough,Little Wilson,2,08/30/2025,09:29:59 AM,EST,2.3,ft,,,Sample,SECCHI10082025,,
11.5,ft,Hillsborough,Little Wilson,3,08/30/2025,10:00:00 AM,EST,2.5,ft,,,Sample,SECCHI10082025,,
,ft,,,CCV2,,,,,ft,,,QAQC,SECCHI10082025,,
,ft,,,MLBK3,,,,,ft,,,QAQC,SECCHI10082025,,
8.5,ft,Hillsborough,Nancy,1,08/03/2025,04:08:00 PM,EST,3.5,ft,,,Sample,SECCHI10082025,,
8.5,ft,Hillsborough,Nancy,2,08/03/2025,04:15:00 PM,EST,3.5,ft,,,Sample,SECCHI10082025,,
8.3000000000000007,ft,Hillsborough,Nancy,3,08/03/2025,04:25:00 PM,EST,3,ft,,,Sample,SECCHI10082025,,
5.8,ft,Hillsborough,North Pond,1,07/05/2025,08:54:59 AM,EST,1.5,ft,,,Sample,SECCHI10082025,,
5.8,ft,Hillsborough,North Pond,2,07/05/2025,09:06:00 AM,EST,1.5,ft,,,Sample,SECCHI10082025,,
5.8,ft,Hillsborough,North Pond,3,07/05/2025,09:14:00 AM,EST,1.5,ft,,,Sample,SECCHI10082025,,
9,ft,Hillsborough,Pine,1,08/19/2025,10:02:00 AM,EST,7.5,ft,,,Sample,SECCHI10082025,,
8,ft,Hillsborough,Pine,2,08/19/2025,10:07:00 AM,EST,7.5,ft,,,Sample,SECCHI10082025,,
6.5,ft,Hillsborough,Pine,3,08/19/2025,10:12:00 AM,EST,6.5,ft,,S,Sample,SECCHI10082025,,
,ft,Hillsborough,Pretty,1,08/26/2025,06:40:00 PM,EST,3.3,ft,,,Sample,SECCHI10082025,,
,ft,Hillsborough,Pretty,2,08/26/2025,06:42:59 PM,EST,4,ft,,,Sample,SECCHI10082025,,
,ft,Hillsborough,Pretty,3,08/26/2025,06:47:00 PM,EST,4.3,ft,,,Sample,SECCHI10082025,,
9,ft,Hillsborough,Simons,1,08/03/2025,12:27:00 PM,EST,9,ft,,S,Sample,SECCHI10082025,,
11,ft,Hillsborough,Simons,2,08/03/2025,12:35:00 PM,EST,11,ft,,S,Sample,SECCHI10082025,,
11,ft,Hillsborough,Simons,3,08/03/2025,12:44:00 PM,EST,11,ft,,S,Sample,SECCHI10082025,,
16,ft,Hillsborough,Strawberry,1,08/26/2025,04:30:00 PM,EST,6,ft,,,Sample,SECCHI10082025,,
18,ft,Hillsborough,Strawberry,2,08/26/2025,04:35:00 PM,EST,6,ft,,,Sample,SECCHI10082025,,
13,ft,Hillsborough,Strawberry,3,08/26/2025,04:40:00 PM,EST,6,ft,,,Sample,SECCHI10082025,,
13.8,ft,Hillsborough,Taylor,1,08/31/2025,04:00:00 PM,EST,9.3,ft,,,Sample,SECCHI10082025,,
10.3,ft,Hillsborough,Taylor,2,08/31/2025,04:04:59 PM,EST,7.5,ft,,,Sample,SECCHI10082025,,
,ft,,,CCV3,,,,,ft,,,QAQC,SECCHI10082025,,
,ft,,,MLBK4,,,,,ft,,,QAQC,SECCHI10082025,,
16.5,ft,Hillsborough,Taylor,3,08/31/2025,04:10:00 PM,EST,8,ft,,,Sample,SECCHI10082025,,
9.5,ft,Hillsborough,Zambito East,1,08/17/2025,01:18:00 PM,EST,6.5,ft,,,Sample,SECCHI10082025,,
5.8,ft,Hillsborough,Zambito East,2,08/17/2025,02:31:00 PM,EST,5.8,ft,,S,Sample,SECCHI10082025,,
4.8,ft,Hillsborough,Zambito East,3,08/17/2025,02:32:59 PM,EST,4.8,ft,,S,Sample,SECCHI10082025,,
,ft,,,CCV4,,,,,ft,,,Sample,SECCHI10082025,,
,ft,,,CCV4,,,,,ft,,,QAQC,SECCHI10082025,,
,ft,,,MLBK5,,,,,ft,,,QAQC,SECCHI10082025,,
,ft,,,CCV5,,,,,ft,,,Sample,SECCHI10082025,,
,ft,,,MBLK1,,,,,ft,,,QAQC,SECCHI11122025,,
12,ft,Seminole,Brantley,1,08/23/2025,08:00:00 AM,EST,10,ft,,,Sample,SECCHI11122025,,
13,ft,Seminole,Brantley,2,08/23/2025,08:05:00 AM,EST,10,ft,,,Sample,SECCHI11122025,,
13,ft,Seminole,Brantley,3,08/23/2025,08:10:00 AM,EST,9,ft,,,Sample,SECCHI11122025,,
15,ft,Seminole,Brantley,1,09/27/2025,09:00:00 AM,EST,10,ft,,,Sample,SECCHI11122025,,
14,ft,Seminole,Brantley,2,09/27/2025,09:05:00 AM,EST,10,ft,,,Sample,SECCHI11122025,,
18,ft,Seminole,Brantley,3,09/27/2025,09:10:00 AM,EST,10,ft,,,Sample,SECCHI11122025,,
15,ft,Seminole,East,1,09/20/2025,10:36:00 AM,EST,2.5,ft,,,Sample,SECCHI11122025,,
15.5,ft,Seminole,East,2,09/20/2025,10:45:00 AM,EST,2.8,ft,,,Sample,SECCHI11122025,,
15.5,ft,Seminole,East,3,09/20/2025,10:54:00 AM,EST,2.8,ft,,,Sample,SECCHI11122025,,
16.5,ft,Seminole,Little Bear,1,09/24/2025,11:44:59 AM,EST,9,ft,,,Sample,SECCHI11122025,,
15,ft,Seminole,Little Bear,2,09/24/2025,12:00:00 PM,EST,11,ft,,,Sample,SECCHI11122025,,
15.5,ft,Seminole,Little Bear,3,09/24/2025,12:15:00 PM,EST,10,ft,,,Sample,SECCHI11122025,,
12.5,ft,Seminole,Secret,1,09/03/2025,10:20:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
14.8,ft,Seminole,Secret,2,09/03/2025,10:14:59 AM,EST,2.5,ft,,,Sample,SECCHI11122025,,
8.3000000000000007,ft,Seminole,Secret,3,09/03/2025,10:10:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
12,ft,Seminole,Secret,1,10/01/2025,01:10:00 PM,EST,2.8,ft,,,Sample,SECCHI11122025,,
15.5,ft,Seminole,Secret,2,10/01/2025,01:00:00 PM,EST,3,ft,,,Sample,SECCHI11122025,,
9.5,ft,Seminole,Secret,3,10/01/2025,01:04:59 PM,EST,2.5,ft,,,Sample,SECCHI11122025,,
4.5,ft,Seminole,Triplet Middle,1,09/03/2025,09:10:00 AM,EST,2,ft,,,Sample,SECCHI11122025,,
6,ft,Seminole,Triplet Middle,2,09/03/2025,09:15:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
,ft,,,CCV1,,,,,ft,,,QAQC,SECCHI11122025,,
,ft,,,MBLK2,,,,,ft,,,QAQC,SECCHI11122025,,
3,ft,Seminole,Triplet Middle,3,09/03/2025,09:20:00 AM,EST,2,ft,,,Sample,SECCHI11122025,,
6.5,ft,Seminole,Triplet North,1,09/03/2025,09:00:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
6.5,ft,Seminole,Triplet North,2,09/03/2025,08:54:59 AM,EST,3,ft,,,Sample,SECCHI11122025,,
6,ft,Seminole,Triplet North,3,09/03/2025,09:05:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
6.3,ft,Seminole,Triplet North,1,10/01/2025,10:55:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
7,ft,Seminole,Triplet North,2,10/01/2025,10:50:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
4.5,ft,Seminole,Triplet North,3,10/01/2025,10:59:59 AM,EST,3,ft,,,Sample,SECCHI11122025,,
6.5,ft,Seminole,Triplet South,1,10/01/2025,11:30:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
5,ft,Seminole,Triplet South,2,10/01/2025,11:20:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
12.5,ft,Seminole,Triplet South,3,10/01/2025,11:25:00 AM,EST,3,ft,,,Sample,SECCHI11122025,,
,ft,,,CCV2,,,,,ft,,,Sample,SECCHI11122025,,
,ft,,,CCV2,,,,,ft,,,QAQC,SECCHI11122025,,
,ft,,,MBLK3,,,,,ft,,,QAQC,SECCHI11122025,,
,ft,,,CCV3,,,,,ft,,,QAQC,SECCHI11122025,,
,ft,,,MBLK4,,,,,ft,,,QAQC,SECCHI11122025,,
,ft,,,CCV4,,,,,ft,,,Sample,SECCHI11122025,,
,ft,,,CCV4,,,,,ft,,,QAQC,SECCHI11122025,,
,ft,,,MBLK5,,,,,ft,,,QAQC,SECCHI11122025,,
,ft,,,CCV5,,,,,ft,,,Sample,SECCHI11122025,,
35.5,ft,Seminole,Bear,1,08/28/2025,11:36:00 AM,EST,13.5,ft,,,Sample,SECCHI11122025,,
22.5,ft,Seminole,Bear,2,08/28/2025,11:48:00 AM,EST,13.3,ft,,,Sample,SECCHI11122025,,
25,ft,Seminole,Bear,3,08/28/2025,11:58:00 AM,EST,13.3,ft,,,Sample,SECCHI11122025,,
22.8,ft,Seminole,Bear,4,08/28/2025,11:23:00 AM,EST,13.5,ft,,,Sample,SECCHI11122025,,
10,ft,Seminole,Clear,1,09/24/2025,12:00:00 PM,EST,3.3,ft,,,Sample,SECCHI11122025,,
14.8,ft,Seminole,Clear,2,09/24/2025,12:17:00 PM,EST,3.8,ft,,,Sample,SECCHI11122025,,
9.5,ft,Seminole,Clear,3,09/24/2025,12:21:59 PM,EST,3.3,ft,,,Sample,SECCHI11122025,,
6.5,ft,Seminole,Concord,1,09/04/2025,10:30:00 AM,EST,1.5,ft,,,Sample,SECCHI11122025,,
10.8,ft,Seminole,Concord,2,09/04/2025,10:14:59 AM,EST,1.5,ft,,,Sample,SECCHI11122025,,
13.5,ft,Seminole,Concord,3,09/04/2025,10:20:00 AM,EST,1.5,ft,,,Sample,SECCHI11122025,,
6.5,ft,Seminole,Concord,1,10/01/2025,03:05:00 PM,EST,3.5,ft,,,Sample,SECCHI11122025,,
10,ft,Seminole,Concord,2,10/01/2025,03:10:00 PM,EST,2,ft,,,Sample,SECCHI11122025,,
12,ft,Seminole,Concord,3,10/01/2025,03:00:00 PM,EST,2,ft,,,Sample,SECCHI11122025,,
13.5,ft,Seminole,Crystal Bowl,1,08/31/2025,03:00:00 PM,EST,8,ft,,,Sample,SECCHI11122025,,
16.8,ft,Seminole,Crystal Bowl,2,08/31/2025,03:10:00 PM,EST,8,ft,,,Sample,SECCHI11122025,,
13.3,ft,Seminole,Crystal Bowl,1,09/30/2025,03:30:00 PM,EST,7,ft,,,Sample,SECCHI11122025,,
17.5,ft,Seminole,Crystal Bowl,2,09/30/2025,03:45:00 PM,EST,7.3,ft,,,Sample,SECCHI11122025,,
6.3,ft,Seminole,Lost,1,08/02/2025,01:49:59 PM,EST,4.8,ft,,,Sample,SECCHI11122025,,
6.5,ft,Seminole,Lost,2,08/02/2025,02:00:00 PM,EST,5,ft,,,Sample,SECCHI11122025,,
6.5,ft,Seminole,Lost,3,08/02/2025,02:10:00 PM,EST,5,ft,,,Sample,SECCHI11122025,,
5.5,ft,Seminole,Lost,1,09/07/2025,05:00:00 PM,EST,4.3,ft,,,Sample,SECCHI11122025,,
6.3,ft,Seminole,Lost,2,09/07/2025,05:15:00 PM,EST,4.5,ft,,,Sample,SECCHI11122025,,
5.5,ft,Seminole,Lost,3,09/07/2025,05:29:59 PM,EST,4,ft,,,Sample,SECCHI11122025,,
13,ft,Seminole,Mary,1,08/16/2025,,EST,6,ft,,,Sample,SECCHI11122025,,
11,ft,Seminole,Mary,2,08/16/2025,,EST,6,ft,,,Sample,SECCHI11122025,,
13,ft,Seminole,Mary,3,08/16/2025,,EST,6,ft,,,Sample,SECCHI11122025,,
14,ft,Seminole,Mary,1,09/21/2025,01:40:00 PM,EST,5,ft,,,Sample,SECCHI11122025,,
65,ft,Seminole,Mary,2,09/21/2025,02:00:00 PM,EST,5,ft,,,Sample,SECCHI11122025,,
12,ft,Seminole,Mary,3,09/21/2025,02:19:00 PM,EST,5,ft,,,Sample,SECCHI11122025,,
7,ft,Seminole,Monroe West,1,08/25/2025,05:29:59 PM,EST,1.5,ft,,,Sample,SECCHI11122025,,
7.8,ft,Seminole,Monroe West,2,08/25/2025,05:36:59 PM,EST,1.8,ft,,,Sample,SECCHI11122025,,
7.8,ft,Seminole,Monroe West,3,08/25/2025,05:45:00 PM,EST,1.8,ft,,,Sample,SECCHI11122025,,
