Study,County,Lake,Station,Monitoring_Location_ID
LW,Orange,Greenwood,2,Ora-Greenwood-2
LW,Orange,Greenwood,3,Ora-Greenwood-3
LW,Orange,Hancock,1,Ora-Hancock-1
LW,Orange,Hancock,2,Ora-Hancock-2
LW,Orange,Hancock,3,Ora-Hancock-3
LW,Orange,Hart,1,Ora-Hart-1
LW,Orange,Hart,2,Ora-Hart-2
LW,Orange,Hart,3,Ora-Hart-3
LW,Orange,Hiawassee,1,Ora-Hiawassee-1
LW,Orange,Hiawassee,2,Ora-Hiawassee-2
LW,Orange,Hiawassee,3,Ora-Hiawassee-3
LW,Orange,Hickorynut,1,Ora-Hickorynu-1
LW,Orange,Hickorynut,2,Ora-Hickorynu-2
LW,Orange,Hickorynut,3,Ora-Hickorynu-3
LW,Orange,Hickorynut South,1,Ora-HickoryS-1
LW,Orange,Hickorynut South,2,Ora-HickoryS-2
LW,Orange,Hickorynut-canal,1,
LW,Orange,Highland,1,Ora-Highland-1
LW,Orange,Highland,2,Ora-Highland-2
LW,Orange,Highland,3,Ora-Highland-3
LW,Orange,Hill,1,Ora-Hill-1
LW,Orange,Hill,2,Ora-Hill-2
LW,Orange,Hill,3,Ora-Hill-3
LW,Orange,Holden,1,Ora-Holden-1
LW,Orange,Holden,2,Ora-Holden-2
LW,Orange,Holden,3,Ora-Holden-3
LW,Orange,Hope,1,Ora-Hope-1
LW,Orange,Hope,2,Ora-Hope-2
LW,Orange,Hope,3,Ora-Hope-3
LW,Orange,Horseshoe,1,Ora-Horseshoe-1
LW,Orange,Horseshoe,2,Ora-Horseshoe-2
LW,Orange,Horseshoe,3,Ora-Horseshoe-3
LW,Orange,Hourglass,1,Ora-Hourglass-1
LW,Orange,Hourglass,2,Ora-Hourglass-2
LW,Orange,Hourglass,3,Ora-Hourglass-3
LW,Orange,Howell Creek-1,1,Ora-HowellCR-1-1
LW,Orange,Howell Creek-2,1,Ora-HowellCR-2-1
LW,Orange,Howell Creek-3,1,Ora-HowellCR-3-1
LW,Orange,Hubbert,1,Ora-Hubbert-1
LW,Orange,Hubbert,2,Ora-Hubbert-2
LW,Orange,Hubbert,3,Ora-Hubbert-3
LW,Orange,Huckleberry,1,Ora-Huckleber-1
LW,Orange,Huckleberry,2,Ora-Huckleber-2
LW,Orange,Irma,1,Ora-Irma-1
LW,Orange,Irma,2,Ora-Irma-2
LW,Orange,Irma,3,Ora-Irma-3
LW,Orange,Irma,4,Ora-Irma-4
LW,Orange,Isleworth,1,Ora-Isleworth-1
LW,Orange,Isleworth,2,Ora-Isleworth-2
LW,Orange,Isleworth,3,Ora-Isleworth-3
LW,Orange,Ivanhoe East,1,Ora-IvanhoeE-1
LW,Orange,Ivanhoe East,2,Ora-IvanhoeE-2
LW,Orange,Ivanhoe East,3,Ora-IvanhoeE-3
LW,Orange,Ivanhoe Middle,1,Ora-IvanhoeM-1
LW,Orange,Ivanhoe Middle,2,Ora-IvanhoeM-2
LW,Orange,Ivanhoe Middle,3,Ora-IvanhoeM-3
LW,Orange,Ivanhoe Northwest,1,Ora-IvanhoeNW-1
LW,Orange,Ivanhoe Northwest,2,Ora-IvanhoeNW-2
LW,Orange,Ivanhoe Northwest,3,Ora-IvanhoeNW-3
LW,Orange,Ivanhoe West,1,Ora-IvanhoeW-1
LW,Orange,Ivanhoe West,2,Ora-IvanhoeW-2
LW,Orange,Ivanhoe West,3,Ora-IvanhoeW-3
LW,Orange,Jackson,1,Ora-Jackson-1
LW,Orange,Jackson,2,Ora-Jackson-2
LW,Orange,Jackson,3,Ora-Jackson-3
LW,Orange,Jessamine,1,Ora-Jessamine-1
LW,Orange,Jessamine,2,Ora-Jessamine-2
LW,Orange,Jessamine,3,Ora-Jessamine-3
LW,Orange,Jessamine North,1,Ora-JessaminN-1
LW,Orange,Jessamine North,2,Ora-JessaminN-2
LW,Orange,Jessamine North,3,Ora-JessaminN-3
LW,Orange,Jessamine South,1,Ora-JessaminS-1
LW,Orange,Jessamine South,2,Ora-JessaminS-2
LW,Orange,Jessamine South,3,Ora-JessaminS-3
LW,Orange,Johio,1,Ora-Johio-1
LW,Orange,Johio,2,Ora-Johio-2
LW,Orange,Johio,3,Ora-Johio-3
LW,Orange,John's,1,Ora-John's-1
LW,Orange,John's,2,Ora-John's-2
LW,Orange,John's,3,Ora-John's-3
LW,Orange,John's,4,Ora-John's-4
LW,Orange,John's,5,Ora-John's-5
LW,Orange,John's,6,Ora-John's-6
LW,Orange,Killarney,1,Ora-Killarney-1
LW,Orange,Killarney,2,Ora-Killarney-2
LW,Orange,Killarney,3,Ora-Killarney-3
LW,Orange,La Grange,1,Ora-LaGrange-1
LW,Orange,La Grange,2,Ora-LaGrange-2
LW,Orange,La Grange,3,Ora-LaGrange-3
LW,Orange,Lancaster,1,Ora-Lancaster-1
LW,Orange,Lancaster,2,Ora-Lancaster-2
LW,Orange,Lancaster,3,Ora-Lancaster-3
LW,Orange,Lawne,1,Ora-Lawne-1
LW,Orange,Lawne,2,Ora-Lawne-2
LW,Orange,Lawne,3,Ora-Lawne-3
LW,Orange,Lawsona,1,Ora-Lawsona-1
LW,Orange,Lawsona,2,Ora-Lawsona-2
LW,Orange,Lawsona,3,Ora-Lawsona-3
LW,Orange,Lee,1,Ora-Lee-1
LW,Orange,Lee,2,Ora-Lee-2
LW,Orange,Lee,3,Ora-Lee-3
LW,Orange,Little Conway,1,Ora-LittleCo-1
LW,Orange,Little Conway,2,Ora-LittleCo-2
LW,Orange,Little Conway,3,Ora-LittleCo-3
LW,Orange,Little Down,1,Ora-LittleDo-1
LW,Orange,Little Down,2,Ora-LittleDo-2
LW,Orange,Little Down,3,Ora-LittleDo-3
LW,Orange,Little Econ-1,1,Ora-LitEcon-1-1
LW,Orange,Little Econ-2,1,Ora-LitEcon-2-1
LW,Orange,Little Econ-3,1,Ora-LitEcon-3-1
LW,Orange,Little Fairview,1,Ora-LittleFa-1
LW,Orange,Little Fairview,2,Ora-LittleFa-2
LW,Orange,Little Fairview,3,Ora-LittleFa-3
LW,Orange,Little Hickorynut,1,Ora-LittleHi-1
LW,Orange,Little Hickorynut,2,Ora-LittleHi-2
LW,Orange,Little Hickorynut,3,Ora-LittleHi-3
LW,Orange,Little Pheasant,1,Ora-LittlePh-1
LW,Orange,Little Pheasant,2,Ora-LittlePh-2
LW,Orange,Little Pheasant,3,Ora-LittlePh-3
LW,Orange,Little Sawyer,1,Ora-LittleSawyer-1
LW,Orange,Little Sawyer,2,Ora-LittleSawyer-2
LW,Orange,Little Sawyer,3,Ora-LittleSawyer-3
LW,Orange,Little Wauseon Bay,1,Ora-LittleWaB-1
LW,Orange,Little Wauseon Bay,2,Ora-LittleWaB-2
LW,Orange,Little Wauseon Bay,3,Ora-LittleWaB-3
LW,Orange,Lockhart,1,Ora-Lockhart-1
LW,Orange,Lockhart,2,Ora-Lockhart-2
LW,Orange,Lockhart,3,Ora-Lockhart-3
LW,Orange,Lorna Doone,1,Ora-LornaDoo-1
LW,Orange,Lorna Doone,2,Ora-LornaDoo-2
LW,Orange,Lorna Doone,3,Ora-LornaDoo-3
LW,Orange,Lost Cove,1,Ora-LostCove-1
LW,Orange,Lost Cove,2,Ora-LostCove-2
LW,Orange,Lost Cove,3,Ora-LostCove-3
LW,Orange,Louise,1,Ora-Louise-1
LW,Orange,Louise,2,Ora-Louise-2
LW,Orange,Louise,3,Ora-Louise-3
LW,Orange,Love,1,Ora-Love-1
LW,Orange,Love,2,Ora-Love-2
LW,Orange,Love,3,Ora-Love-3
LW,Orange,Lucerne East,1,Ora-LucerneE-1
LW,Orange,Lucerne East,2,Ora-LucerneE-2
LW,Orange,Lucerne East,3,Ora-LucerneE-3
LW,Orange,Lucerne West,1,Ora-LucerneW-1
LW,Orange,Lucerne West,2,Ora-LucerneW-2
LW,Orange,Lucerne West,3,Ora-LucerneW-3
LW,Orange,Lucien,1,Ora-Lucien-1
LW,Orange,Lucien,2,Ora-Lucien-2
LW,Orange,Lucien,3,Ora-Lucien-3
LW,Orange,Lucy,1,Ora-Lucy-1
LW,Orange,Lucy,2,Ora-Lucy-2
LW,Orange,Lucy,3,Ora-Lucy-3
LW,Orange,Lurna,1,Ora-Lurna-1
LW,Orange,Lurna,2,Ora-Lurna-2
LW,Orange,Lurna,3,Ora-Lurna-3
LW,Orange,Maggiore,1,Ora-Maggiore-1
LW,Orange,Maggiore,2,Ora-Maggiore-2
LW,Orange,Maggiore,3,Ora-Maggiore-3
LW,Orange,Maitland,1,Ora-Maitland-1
LW,Orange,Maitland,2,Ora-Maitland-2
LW,Orange,Maitland,3,Ora-Maitland-3
LW,Orange,Mann,1,Ora-Mann-1
LW,Orange,Mann,2,Ora-Mann-2
LW,Orange,Mann,3,Ora-Mann-3
LW,Orange,Margaret,1,Ora-Margaret-1
LW,Orange,Margaret,2,Ora-Margaret-2
LW,Orange,Margaret,3,Ora-Margaret-3
LW,Orange,Marsha,1,Ora-Marsha-1
LW,Orange,Marsha,2,Ora-Marsha-2
LW,Orange,Marsha,3,Ora-Marsha-3
LW,Orange,Marsha-retention pool,1,
LW,Orange,Marshall,1,Ora-Marshall-1
LW,Orange,Marshall,2,Ora-Marshall-2
LW,Orange,Marshall,3,Ora-Marshall-3
LW,Orange,Martha,1,Ora-Martha-1
LW,Orange,Martha,2,Ora-Martha-2
LW,Orange,Martha,3,Ora-Martha-3
LW,Orange,Mary Jane,1,Ora-MaryJane-1
LW,Orange,Mary Jane,2,Ora-MaryJane-2
LW,Orange,Mary Jane,3,Ora-MaryJane-3
LW,Orange,Mary Jess,1,Ora-MaryJess-1
LW,Orange,Mary Jess,2,Ora-MaryJess-2
LW,Orange,Mary Jess,3,Ora-MaryJess-3
LW,Orange,Metro West,1,Ora-MetroWes-1
LW,Orange,Metro West,2,Ora-MetroWes-2
LW,Orange,Metro West,3,Ora-MetroWes-3
LW,Orange,Minnehaha,1,Ora-Minnehaha-1
LW,Orange,Minnehaha,2,Ora-Minnehaha-2
LW,Orange,Minnehaha,3,Ora-Minnehaha-3
LW,Orange,Mira,1,Ora-Mira-1
LW,Orange,Mira,2,Ora-Mira-2
LW,Orange,Mira,3,Ora-Mira-3
LW,Orange,Moxie,1,Ora-Moxie-1
LW,Orange,Moxie,2,Ora-Moxie-2
LW,Orange,Moxie,3,Ora-Moxie-3
LW,Orange,Nan,1,Ora-Nan-1
LW,Orange,Nan,2,Ora-Nan-2
LW,Orange,Nan,3,Ora-Nan-3
LW,Orange,North Lotta,1,Ora-NorthLot-1
LW,Orange,North Lotta,2,Ora-NorthLot-2
LW,Orange,North Lotta,3,Ora-NorthLot-3
LW,Orange,O'Dell,1,Ora-Odell-1
LW,Orange,O'Dell,2,Ora-Odell-2
LW,Orange,O'Dell,3,Ora-Odell-3
LW,Orange,Ola,1,Ora-Ola-1
LW,Orange,Ola,2,Ora-Ola-2
LW,Orange,Ola,3,Ora-Ola-3
LW,Orange,Ola Little,1,
LW,Orange,Ola-above Nitella,1,
LW,Orange,Ola-below Nitella,1,
LW,Orange,Ola-retention pond inflow,1,
LW,Orange,Ola-treated sewage sample,1,
LW,Orange,Olive,1,Ora-Olive-1
LW,Orange,Olive,2,Ora-Olive-2
LW,Orange,Olive,3,Ora-Olive-3
LW,Orange,Olivia,1,Ora-Olivia-1
LW,Orange,Olivia,2,Ora-Olivia-2
LW,Orange,Olivia,3,Ora-Olivia-3
LW,Orange,Olympia,1,Ora-Olympia-1
LW,Orange,Olympia,2,Ora-Olympia-2
LW,Orange,Olympia,3,Ora-Olympia-3
LW,Orange,Orlando,1,Ora-Orlando-1
LW,Orange,Orlando,2,Ora-Orlando-2
LW,Orange,Orlando,3,Ora-Orlando-3
LW,Orange,Pamela,1,Ora-Pamela-1
LW,Orange,Pamela,2,Ora-Pamela-2
LW,Orange,Pamela,3,Ora-Pamela-3
LW,Orange,Park,1,Ora-Park-1
LW,Orange,Park,2,Ora-Park-2
LW,Orange,Park,3,Ora-Park-3
LW,Orange,Peach,1,Ora-Peach-1
LW,Orange,Peach,2,Ora-Peach-2
LW,Orange,Peach,3,Ora-Peach-3
LW,Orange,Pearl,1,Ora-Pearl-1
LW,Orange,Pearl,2,Ora-Pearl-2
LW,Orange,Pearl,3,Ora-Pearl-3
LW,Orange,Pineloch,1,Ora-Pineloch-1
LW,Orange,Pineloch,2,Ora-Pineloch-2
LW,Orange,Pineloch,3,Ora-Pineloch-3
LW,Orange,Pocket,1,Ora-Pocket-1
LW,Orange,Pocket,2,Ora-Pocket-2
LW,Orange,Pocket,3,Ora-Pocket-3
LW,Orange,Porter,1,Ora-Porter-1
LW,Orange,Porter,2,Ora-Porter-2
LW,Orange,Porter,3,Ora-Porter-3
LW,Orange,Prairie,1,Ora-Prairie-1
LW,Orange,Prairie,2,Ora-Prairie-2
LW,Orange,Prairie,3,Ora-Prairie-3
LW,Orange,Price,1,Ora-Price-1
LW,Orange,Price,2,Ora-Price-2
LW,Orange,Price,3,Ora-Price-3
LW,Orange,Primavista,1,Ora-Primavist-1
LW,Orange,Primavista,2,Ora-Primavist-2
LW,Orange,Primavista,3,Ora-Primavist-3
LW,Orange,Rabama,1,Ora-Rabama-1
LW,Orange,Rabama,2,Ora-Rabama-2
LW,Orange,Rabama,3,Ora-Rabama-3
LW,Orange,Richmond,1,Ora-Richmond-1
LW,Orange,Richmond,2,Ora-Richmond-2
LW,Orange,Richmond,3,Ora-Richmond-3
LW,Orange,Rock,1,Ora-Rock-1
LW,Orange,Rock,2,Ora-Rock-2
LW,Orange,Rock,3,Ora-Rock-3
LW,Orange,Rose,1,Ora-Rose-1
LW,Orange,Rose,2,Ora-Rose-2
LW,Orange,Rose,3,Ora-Rose-3
LW,Orange,Rose Hill,1,Ora-RoseHill-1
LW,Orange,Rose Hill,2,Ora-RoseHill-2
LW,Orange,Rouse,1,Ora-Rouse-1
LW,Orange,Rouse,2,Ora-Rouse-2
LW,Orange,Rouse,3,Ora-Rouse-3
LW,Orange,Rowena,1,Ora-Rowena-1
LW,Orange,Rowena,2,Ora-Rowena-2
LW,Orange,Rowena,3,Ora-Rowena-3
LW,Orange,San Susan,1,Ora-SanSusan-1
LW,Orange,San Susan,2,Ora-SanSusan-2
LW,Orange,San Susan,3,Ora-SanSusan-3
LW,Orange,Sandy,1,Ora-Sandy-1
LW,Orange,Sandy,2,Ora-Sandy-2
LW,Orange,Sandy,3,Ora-Sandy-3
LW,Orange,Santiago,1,Ora-Santiago-1
LW,Orange,Santiago,2,Ora-Santiago-2
LW,Orange,Santiago,3,Ora-Santiago-3
LW,Orange,Sarah,1,Ora-Sarah-1
LW,Orange,Sarah,2,Ora-Sarah-2
LW,Orange,Sarah,3,Ora-Sarah-3
LW,Orange,Sawyer,1,Ora-Sawyer-1
LW,Orange,Sawyer,2,Ora-Sawyer-2
LW,Orange,Sawyer,3,Ora-Sawyer-3
LW,Orange,Serene,1,Ora-Serene-1
LW,Orange,Serene,2,Ora-Serene-2
LW,Orange,Serene,3,Ora-Serene-3
LW,Orange,Shannon,1,Ora-Shannon-1
LW,Orange,Shannon,2,Ora-Shannon-2
LW,Orange,Shannon,3,Ora-Shannon-3
LW,Orange,Sheen,1,Ora-Sheen-1
LW,Orange,Sheen,2,Ora-Sheen-2
LW,Orange,Sheen,3,Ora-Sheen-3
LW,Orange,Sheppard,1,Ora-Sheppard-1
LW,Orange,Sheppard,2,Ora-Sheppard-2
LW,Orange,Sheppard,3,Ora-Sheppard-3
LW,Orange,Silver,1,Ora-Silver-1
LW,Orange,Silver,2,Ora-Silver-2
LW,Orange,Silver,3,Ora-Silver-3
LW,Orange,Silver-algae bloom,1,
LW,Orange,Sloat,1,Ora-Sloat-1
LW,Orange,Sloat,2,Ora-Sloat-2
LW,Orange,Sloat,3,Ora-Sloat-3
LW,Orange,Smith,1,Ora-Smith-1
LW,Orange,Smith,2,Ora-Smith-2
LW,Orange,Smith,3,Ora-Smith-3
LW,Orange,South Lotta,1,Ora-SouthLot-1
LW,Orange,South Lotta,2,Ora-SouthLot-2
LW,Orange,South Lotta,3,Ora-SouthLot-3
LW,Orange,Speer,1,Ora-Speer-1
LW,Orange,Speer,2,Ora-Speer-2
LW,Orange,Speer,3,Ora-Speer-3
LW,Orange,Spring,1,Ora-Spring-1
LW,Orange,Spring,2,Ora-Spring-2
LW,Orange,Spring,3,Ora-Spring-3
LW,Orange,Spring 2,1,Ora-Spring2-1
LW,Orange,Spring 2,2,Ora-Spring2-2
LW,Orange,Spring 2,3,Ora-Spring2-3
LW,Orange,Stanley,1,Ora-Stanley-1
LW,Orange,Stanley,2,Ora-Stanley-2
LW,Orange,Stanley,3,Ora-Stanley-3
LW,Orange,Starke,1,Ora-Starke-1
LW,Orange,Starke,2,Ora-Starke-2
LW,Orange,Starke,3,Ora-Starke-3
LW,Orange,Sue,1,Ora-Sue-1
LW,Orange,Sue,2,Ora-Sue-2
LW,Orange,Sue,3,Ora-Sue-3
LW,Orange,Susannah,1,Ora-Susannah-1
LW,Orange,Susannah,2,Ora-Susannah-2
LW,Orange,Susannah,3,Ora-Susannah-3
LW,Orange,Sybelia,1,Ora-Sybelia-1
LW,Orange,Sybelia,2,Ora-Sybelia-2
LW,Orange,Sybelia,3,Ora-Sybelia-3
LW,Orange,Tennessee,1,Ora-Tennessee-1
LW,Orange,Tennessee,2,Ora-Tennessee-2
LW,Orange,Tennessee,3,Ora-Tennessee-3
LW,Orange,Terrace,1,Ora-Terrace-1
LW,Orange,Terrace,2,Ora-Terrace-2
LW,Orange,Terrace,3,Ora-Terrace-3
LW,Orange,Theresa,1,Ora-Theresa-1
LW,Orange,Theresa,2,Ora-Theresa-2
LW,Orange,Tibet,1,Ora-Tibet-1
LW,Orange,Tibet,2,Ora-Tibet-2
LW,Orange,Tibet,3,Ora-Tibet-3
LW,Orange,Tilden,1,Ora-Tilden-1
LW,Orange,Tilden,2,Ora-Tilden-2
LW,Orange,Tilden,3,Ora-Tilden-3
LW,Orange,Timber River Pond,1,Ora-TimberRi-1
LW,Orange,Timber River Pond,2,Ora-TimberRi-2
LW,Orange,Timber River Pond,3,Ora-TimberRi-3
LW,Orange,Tucker,1,Ora-Tucker-1
LW,Orange,Tucker,2,Ora-Tucker-2
LW,Orange,Tucker,3,Ora-Tucker-3
LW,Orange,Underhill,1,Ora-Underhill-1
LW,Orange,Underhill,2,Ora-Underhill-2
LW,Orange,Underhill,3,Ora-Underhill-3
LW,Orange,Underhill,4,Ora-Underhill-4
LW,Orange,Virginia,1,Ora-Virginia-1
LW,Orange,Virginia,2,Ora-Virginia-2
LW,Orange,Virginia,3,Ora-Virginia-3
LW,Orange,Wade,1,Ora-Wade-1
LW,Orange,Wade,2,Ora-Wade-2
LW,Orange,Wade,3,Ora-Wade-3
LW,Orange,Walker,1,Ora-Walker-1
LW,Orange,Walker,2,Ora-Walker-2
LW,Orange,Walker,3,Ora-Walker-3
LW,Orange,Waumpi,1,Ora-Waumpi-1
LW,Orange,Waumpi,2,Ora-Waumpi-2
LW,Orange,Waumpi,3,Ora-Waumpi-3
LW,Orange,Waunatta,1,Ora-Waunatta-1
LW,Orange,Waunatta,2,Ora-Waunatta-2
LW,Orange,Waunatta,3,Ora-Waunatta-3
LW,Orange,Wauseon Bay,1,Ora-WauseonB-1
LW,Orange,Wauseon Bay,2,Ora-WauseonB-2
LW,Orange,Wauseon Bay,3,Ora-WauseonB-3
LW,Orange,Weldona,1,Ora-Weldona-1
LW,Orange,Weldona,2,Ora-Weldona-2
LW,Orange,Weldona,3,Ora-Weldona-3
LW,Orange,West,1,Ora-West-1
LW,Orange,West,2,Ora-West-2
LW,Orange,West,3,Ora-West-3
LW,Orange,Whippoorwill,1,Ora-Whippwill-1
LW,Orange,Whippoorwill,2,Ora-Whippwill-2
LW,Orange,Whippoorwill,3,Ora-Whippwill-3
LW,Orange,William Davis,1,Ora-WilliamD-1
LW,Orange,William Davis,2,Ora-WilliamD-2
LW,Orange,William Davis,3,Ora-WilliamD-3
LW,Orange,Willis,1,Ora-Willis-1
LW,Orange,Willis,2,Ora-Willis-2
LW,Orange,Willis,3,Ora-Willis-3
LW,Orange,Willisaria,1,Ora-Willisari-1
LW,Orange,Willisaria,2,Ora-Willisari-2
LW,Orange,Willisaria,3,Ora-Willisari-3
LW,Orange,Winyah,1,Ora-Winyah-1
LW,Orange,Winyah,2,Ora-Winyah-2
LW,Orange,Winyah,3,Ora-Winyah-3
LW,Orange,Wise,1,Ora-Wise-1
LW,Orange,Wise,2,Ora-Wise-2
LW,Orange,Wise,3,Ora-Wise-3
LW,Osceola,Ajay,1,Osc-Ajay-1
LW,Osceola,Ajay,2,Osc-Ajay-2
LW,Osceola,Ajay,3,Osc-Ajay-3
LW,Osceola,Alligator,1,Osc-Alligator-1
LW,Osceola,Alligator,2,Osc-Alligator-2
LW,Osceola,Alligator,3,Osc-Alligator-3
LW,Osceola,Alligator,4,Osc-Alligator-4
LW,Osceola,Alligator,5,Osc-Alligator-5
LW,Osceola,Alligator Canal-1,1,Osc-AlligatorCan-1-1
LW,Osceola,Alligator Canal-2,1,Osc-AlligatorCan-2-1
LW,Osceola,Bay,1,Osc-Bay-1
LW,Osceola,Bay,2,Osc-Bay-2
LW,Osceola,Bay,3,Osc-Bay-3
LW,Osceola,Bellalago,1,Osc-Bellalago-1
LW,Osceola,Bellalago,2,Osc-Bellalago-2
LW,Osceola,Bellalago,3,Osc-Bellalago-3
LW,Osceola,Boggy Cove,1,Osc-BoggyC-1
LW,Osceola,Boggy Cove,2,Osc-BoggyC-2
LW,Osceola,Boggy Cove,3,Osc-BoggyC-3
LW,Osceola,Boggy Creek-1,1,Osc-BoggyCr-1-1
LW,Osceola,Boggy Creek-2,1,Osc-BoggyCr-2-1
LW,Osceola,Boggy Creek-3,1,Osc-BoggyCr-3-1
LW,Osceola,Brick,1,Osc-Brick-1
LW,Osceola,Brick,2,Osc-Brick-2
LW,Osceola,Brick,3,Osc-Brick-3
LW,Osceola,Brown,1,Osc-Brown-1
LW,Osceola,Brown,2,Osc-Brown-2
LW,Osceola,Brown,3,Osc-Brown-3
LW,Osceola,Buck,1,Osc-Buck-1
LW,Osceola,Buck,2,Osc-Buck-2
LW,Osceola,Buck,3,Osc-Buck-3
LW,Osceola,Cat,1,Osc-Cat-1
LW,Osceola,Cat,2,Osc-Cat-2
LW,Osceola,Cat,3,Osc-Cat-3
LW,Osceola,Cecile,1,Osc-Cecile-1
LW,Osceola,Cecile,2,Osc-Cecile-2
LW,Osceola,Cecile,3,Osc-Cecile-3
LW,Osceola,Center,1,Osc-Center-1
LW,Osceola,Center,2,Osc-Center-2
LW,Osceola,Center,3,Osc-Center-3
LW,Osceola,Center,4,Osc-Center-4
LW,Osceola,Chisholm Park,1,Osc-ChisholmP-1
LW,Osceola,Chisholm Park,2,Osc-ChisholmP-2
LW,Osceola,Chisholm Park,3,Osc-ChisholmP-3
LW,Osceola,Civic Center Pond,1,Osc-CivicCenP-1
LW,Osceola,Civic Center Pond,2,Osc-CivicCenP-2
LW,Osceola,Civic Center Pond,3,Osc-CivicCenP-3
LW,Osceola,Coon,1,Osc-Coon-1
LW,Osceola,Coon,2,Osc-Coon-2
LW,Osceola,Coon,3,Osc-Coon-3
LW,Osceola,Cypress,1,Osc-Cypress-1
LW,Osceola,Cypress,2,Osc-Cypress-2
LW,Osceola,Cypress,3,Osc-Cypress-3
LW,Osceola,Cypress East,1,Osc-CypressE-1
LW,Osceola,Cypress East,2,Osc-CypressE-2
LW,Osceola,Cypress East,3,Osc-CypressE-3
LW,Osceola,Fells Cove,1,Osc-Fells Cov-1
LW,Osceola,Fells Cove,2,Osc-Fells Cov-2
LW,Osceola,Fells Cove,3,Osc-Fells Cov-3
LW,Osceola,Fish,1,Osc-Fish-1
LW,Osceola,Fish,2,Osc-Fish-2
LW,Osceola,Fish,3,Osc-Fish-3
LW,Osceola,Gentry,1,Osc-Gentry-1
LW,Osceola,Gentry,2,Osc-Gentry-2
LW,Osceola,Gentry,3,Osc-Gentry-3
LW,Osceola,Goblet's Cove,1,Osc-GobletsC-1
LW,Osceola,Goblet's Cove,2,Osc-GobletsC-1
LW,Osceola,Goblet's Cove,3,Osc-GobletsC-1
LW,Osceola,Harmony Estates-Retention Pond,1,Osc-HarEs-RP-1
LW,Osceola,Harmony Estates-Retention Pond,2,Osc-HarEs-RP-2
LW,Osceola,Hatchineha,1,Osc-Hatchineh-1
LW,Osceola,Hatchineha,2,Osc-Hatchineh-2
LW,Osceola,Hatchineha,3,Osc-Hatchineh-3
LW,Osceola,Hatchineha,4,Osc-Hatchineh-4
LW,Osceola,Hinden,1,Osc-Hinden-1
LW,Osceola,Hinden,2,Osc-Hinden-2
LW,Osceola,Hinden,3,Osc-Hinden-3
LW,Osceola,Hole #2 Pond,1,Osc-Hole #2 P-1
LW,Osceola,Hole #2 Pond,2,Osc-Hole #2 P-2
LW,Osceola,House of Dreams,1,Osc-House of -1
LW,Osceola,House of Dreams,2,Osc-House of -2
LW,Osceola,House of Dreams,3,Osc-House of -3
LW,Osceola,Jackson,1,Osc-Jackson-1
LW,Osceola,Jackson,2,Osc-Jackson-2
LW,Osceola,Jackson,3,Osc-Jackson-3
LW,Osceola,Kissimmee,1,Osc-Kissimmee-1
LW,Osceola,Kissimmee,2,Osc-Kissimmee-2
LW,Osceola,Kissimmee,3,Osc-Kissimmee-3
LW,Osceola,Laurel,1,Osc-Laurel-1
LW,Osceola,Laurel,2,Osc-Laurel-2
LW,Osceola,Laurel,3,Osc-Laurel-3
LW,Osceola,Live Oak,1,Osc-LiveOak-1
LW,Osceola,Live Oak,2,Osc-LiveOak-2
LW,Osceola,Live Oak,3,Osc-LiveOak-3
LW,Osceola,Lizzie,1,Osc-Lizzie-1
LW,Osceola,Lizzie,2,Osc-Lizzie-2
LW,Osceola,Lizzie,3,Osc-Lizzie-3
LW,Osceola,Marian,1,Osc-Marian-1
LW,Osceola,Marian,2,Osc-Marian-2
LW,Osceola,Marian,3,Osc-Marian-3
LW,Osceola,Mill Slough-1,1,Osc-MillSl-1-1
LW,Osceola,Mill Slough-2,1,Osc-MillSl-2-1
LW,Osceola,Mill Slough-3,1,Osc-MillSl-3-1
LW,Osceola,OHP-CVB,1,Osc-OHP-CVB-1
LW,Osceola,OHP-CVB,2,Osc-OHP-CVB-2
LW,Osceola,OHP-Entrance Pond,1,Osc-OHP-EP-1
LW,Osceola,OHP-Entrance Pond,2,Osc-OHP-EP-2
LW,Osceola,OHP-Mary Beth,1,Osc-OHP-MaryB-1
LW,Osceola,OHP-Mary Beth,2,Osc-OHP-MaryB-2
LW,Osceola,OHP-Mary Beth,3,Osc-OHP-MaryB-3
LW,Osceola,OHP-Stadium Pond,1,Osc-OHP-SP-1
LW,Osceola,OHP-Stadium Pond,2,Osc-OHP-SP-2
LW,Osceola,OHP-Stadium Pond,3,Osc-OHP-SP-3
LW,Osceola,Runnymeade,1,Osc-Runnymead-1
LW,Osceola,Runnymeade,2,Osc-Runnymead-2
LW,Osceola,Runnymeade,3,Osc-Runnymead-3
LW,Osceola,Shingle Creek-1,1,Osc-ShgleCr-1-1
LW,Osceola,Shingle Creek-2,1,Osc-ShgleCr-2-1
LW,Osceola,Shingle Creek-3,1,Osc-ShgleCr-3-1
LW,Osceola,Shingle Creek-4,1,Osc-ShgleCr-4-1
LW,Osceola,Shingle Creek-5,1,Osc-ShgleCr-5-1
LW,Osceola,Shingle Creek-6,1,Osc-ShgleCr-6-1
LW,Osceola,Tohopekaliga,1,Osc-Tohopekal-1
LW,Osceola,Tohopekaliga,2,Osc-Tohopekal-2
LW,Osceola,Tohopekaliga,3,Osc-Tohopekal-3
LW,Osceola,Tohopekaliga,4,Osc-Tohopekal-4
