Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Vol Filtered (L),Ethanol (ml),Tube #,750,664,647,630,750 (HCL),665 (HCL),Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
09/28/2025,09:38:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Lutz,2,09/28/2025,09:38:00 AM,EST,0.5,8,42,0.001,0.036,0.014,0.01,0.007,0.03,5,,,,,,Sample,CHLC1030202510312025,,
09/28/2025,09:06:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Lutz,3,09/28/2025,09:47:00 AM,EST,0.5,8,43,0.005,0.042,0.02,0.017,0.009,0.035,5,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,-0.001,0.014,0.004,0.003,0,0.008,187,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,MBLK3,,,,1,8,45,0.004,0.007,0.006,0.007,0.005,0.006,0,,,TI,,TI,QAQC,CHLC1030202510312025,,
09/17/2025,11:35:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Mid,1,09/17/2025,10:57:59 AM,EST,0.5,8,46,0.004,0.03,0.015,0.013,0.005,0.026,2,,,,,,Sample,CHLC1030202510312025,,
09/17/2025,11:40:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Mid,2,09/17/2025,10:52:00 AM,EST,0.5,8,47,0.005,0.027,0.014,0.012,0.004,0.02,3,,,,,,Sample,CHLC1030202510312025,,
09/17/2025,11:44:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Mid,3,09/17/2025,10:43:00 AM,EST,0.5,8,48,0.008,0.043,0.022,0.018,0.011,0.037,4,,,,,,Sample,CHLC1030202510312025,,
09/17/2025,11:47:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Mid,4,09/17/2025,11:06:00 AM,EST,0.5,8,49,0.003,0.082,0.033,0.023,0.007,0.06,11,,,,,,Sample,CHLC1030202510312025,,
09/16/2025,11:35:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Pine,1,09/16/2025,11:06:00 AM,EST,0.5,8,50,0.005,0.04,0.018,0.015,0.006,0.033,3,,,,,,Sample,CHLC1030202510312025,,
09/16/2025,11:38:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Pine,2,09/16/2025,11:11:00 AM,EST,0.5,8,51,0.005,0.046,0.02,0.017,0.002,0.029,6,,,,,,Sample,CHLC1030202510312025,,
09/16/2025,11:41:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Pine,3,09/16/2025,11:13:59 AM,EST,0.5,8,52,0.001,0.04,0.015,0.012,0.001,0.026,6,,,,,,Sample,CHLC1030202510312025,,
09/30/2025,07:29:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Pretty,1,09/30/2025,06:29:00 PM,EST,0.45,8,53,0.003,0.032,0.013,0.011,0.003,0.024,4,,,,,,Sample,CHLC1030202510312025,,
09/30/2025,07:21:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Pretty,2,09/30/2025,06:34:00 PM,EST,0.32,8,54,0.004,0.022,0.011,0.009,0.005,0.019,3,,,,,,Sample,CHLC1030202510312025,,
09/30/2025,07:13:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Pretty,3,09/30/2025,06:45:00 PM,EST,0.45,8,55,0.004,0.049,0.021,0.017,0.012,0.045,6,,,,,,Sample,CHLC1030202510312025,,
09/30/2025,03:40:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Taylor,1,09/30/2025,03:15:00 PM,EST,0.5,8,56,0.003,0.047,0.019,0.015,0.003,0.032,6,,,,,,Sample,CHLC1030202510312025,,
09/30/2025,03:45:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Taylor,2,09/30/2025,03:30:00 PM,EST,0.5,8,57,0.004,0.042,0.019,0.016,0.006,0.032,5,,,,,,Sample,CHLC1030202510312025,,
09/30/2025,03:50:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Taylor,3,09/30/2025,03:19:59 PM,EST,0.5,8,58,0.003,0.048,0.02,0.016,0.008,0.04,6,,,,,,Sample,CHLC1030202510312025,,
09/05/2025,10:12:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,West Meadows-15,1,09/05/2025,10:10:00 AM,EST,0.5,8,59,0.005,0.014,0.011,0.011,0.005,0.008,3,,,,,,Sample,CHLC1030202510312025,,
09/05/2025,10:36:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,West Meadows-15,2,09/05/2025,10:34:00 AM,EST,0.5,8,60,0.009,0.015,0.013,0.013,0.01,0.016,0,,,TI,,TI,Sample,CHLC1030202510312025,,
09/05/2025,10:42:00 AM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,West Meadows-15,3,09/05/2025,10:41:00 AM,EST,0.5,8,61,0.006,0.023,0.015,0.013,0.008,0.02,2,,,,,,Sample,CHLC1030202510312025,,
09/21/2025,07:47:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Zambito East,1,09/20/2025,02:54:00 PM,EST,0.5,8,62,0.01,0.056,0.027,0.023,0.007,0.039,6,,,,,,Sample,CHLC1030202510312025,,
09/21/2025,07:51:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Zambito East,2,09/20/2025,03:00:00 PM,EST,0.5,8,63,0.009,0.043,0.021,0.018,0.006,0.03,4,,,,,,Sample,CHLC1030202510312025,,
09/21/2025,07:56:00 PM,EST,10/31/2025,10:00:00 AM,EST,Hillsborough,Zambito East,3,09/20/2025,03:04:00 PM,EST,0.5,8,64,0.004,0.037,0.015,0.013,0.004,0.027,4,,,,,,Sample,CHLC1030202510312025,,
09/02/2025,05:49:00 PM,EST,10/31/2025,10:00:00 AM,EST,Osceola,Brick,1,09/02/2025,03:53:00 PM,EST,0.3,8,65,0.003,0.024,0.011,0.009,0.004,0.02,4,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,-0.002,0.012,0.002,0.001,0.002,0.012,107,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,MBLK4,,,,1,8,67,0.007,0.009,0.009,0.01,0.006,0.009,0,,,TI,,TI,QAQC,CHLC1030202510312025,,
09/02/2025,05:51:00 PM,EST,10/31/2025,10:00:00 AM,EST,Osceola,Brick,2,09/02/2025,04:04:59 PM,EST,0.3,8,68,0.003,0.029,0.012,0.01,0.005,0.025,4,,,,,,Sample,CHLC1030202510312025,,
09/02/2025,05:53:00 PM,EST,10/31/2025,10:00:00 AM,EST,Osceola,Brick,3,09/02/2025,03:57:00 PM,EST,0.3,8,69,0.003,0.032,0.014,0.011,0.003,0.024,6,,,,,,Sample,CHLC1030202510312025,,
08/07/2025,10:55:00 AM,EST,10/31/2025,10:00:00 AM,EST,Osceola,Buck,1,08/07/2025,07:59:00 AM,EST,0.5,8,70,0.007,0.053,0.023,0.02,0.005,0.04,5,,,,,,Sample,CHLC1030202510312025,,
08/07/2025,11:02:00 AM,EST,10/31/2025,10:00:00 AM,EST,Osceola,Buck,2,08/07/2025,08:08:00 AM,EST,0.5,8,71,0.004,0.045,0.019,0.016,0.011,0.041,5,,,,,,Sample,CHLC1030202510312025,,
08/07/2025,11:07:00 AM,EST,10/31/2025,10:00:00 AM,EST,Osceola,Buck,3,08/07/2025,08:18:00 AM,EST,0.5,8,72,0.009,0.051,0.025,0.021,0.011,0.041,5,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,73,0.002,0.015,0.007,0.005,0.002,0.009,160,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,MBLK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,10:00:00 AM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,MBLK1,,,,1,8,1,0,0.001,0.001,0.001,0,0,0,,,TI,,TI,QAQC,CHLC1030202510312025,,
09/17/2025,02:15:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Cooper,1,09/17/2025,01:45:00 PM,EST,0.3,8,2,0.01,0.081,0.036,0.028,0.009,0.06,14,,,,,,Sample,CHLC1030202510312025,,
09/17/2025,02:20:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Cooper,2,09/17/2025,01:49:59 PM,EST,0.3,8,3,0.004,0.072,0.031,0.022,0.008,0.057,14,,,,,,Sample,CHLC1030202510312025,,
09/17/2025,02:25:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Cooper,3,09/17/2025,01:55:00 PM,EST,0.3,8,4,0.001,0.073,0.026,0.019,0.006,0.056,16,,,,,,Sample,CHLC1030202510312025,,
09/21/2025,01:21:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Crystal,1,09/21/2025,10:56:00 AM,EST,0.3,8,5,0.008,0.033,0.017,0.015,0.006,0.025,4,,,,,,Sample,CHLC1030202510312025,,
09/21/2025,01:26:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Crystal,2,09/21/2025,11:02:00 AM,EST,0.3,8,6,0.006,0.026,0.014,0.012,0.002,0.017,4,,,,,,Sample,CHLC1030202510312025,,
09/21/2025,01:30:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Crystal,3,09/21/2025,11:06:00 AM,EST,0.3,8,7,0.004,0.025,0.012,0.011,0.008,0.024,4,,,,,,Sample,CHLC1030202510312025,,
09/24/2025,02:15:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Little Wilson,1,09/24/2025,01:55:00 PM,EST,0.4,8,8,0.012,0.418,0.151,0.105,0.013,0.277,76,,,,,,Sample,CHLC1030202510312025,,
09/24/2025,02:18:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Little Wilson,2,09/24/2025,01:47:59 PM,EST,0.4,8,9,0.007,0.27,0.088,0.066,0.009,0.179,50,,,,,,Sample,CHLC1030202510312025,,
09/24/2025,03:30:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Little Wilson,3,09/24/2025,02:04:00 PM,EST,0.4,8,10,0.004,0.369,0.118,0.085,0.015,0.248,70,,,,,,Sample,CHLC1030202510312025,,
09/25/2025,05:00:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Osceola,1,09/25/2025,04:00:00 PM,EST,0.5,8,11,0.008,0.042,0.021,0.019,0.012,0.036,4,,,,,,Sample,CHLC1030202510312025,,
09/25/2025,05:10:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Osceola,2,09/25/2025,04:15:00 PM,EST,0.5,8,12,0.01,0.038,0.024,0.02,0.01,0.028,4,,,,,,Sample,CHLC1030202510312025,,
09/25/2025,05:20:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Osceola,3,09/25/2025,04:30:00 PM,EST,0.5,8,13,0.012,0.04,0.024,0.021,0.013,0.033,3,,,,,,Sample,CHLC1030202510312025,,
09/28/2025,03:00:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Strawberry,1,09/28/2025,02:32:00 PM,EST,0.25,8,14,0.005,0.062,0.023,0.019,0.004,0.041,17,,,,,,Sample,CHLC1030202510312025,,
09/28/2025,03:05:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Strawberry,2,09/28/2025,02:35:59 PM,EST,0.25,8,15,0.005,0.059,0.023,0.018,0.005,0.041,15,,,,,,Sample,CHLC1030202510312025,,
09/28/2025,03:10:00 PM,EST,10/31/2025,01:00:00 PM,EST,Hillsborough,Strawberry,3,09/28/2025,02:40:00 PM,EST,0.25,8,16,0.006,0.049,0.027,0.019,0.01,0.041,10,,,,,,Sample,CHLC1030202510312025,,
08/14/2025,01:55:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Big Sand,2,08/14/2025,12:00:00 PM,EST,0.5,8,17,0.005,0.015,0.01,0.009,0.006,0.013,1,,,U,,U,Sample,CHLC1030202510312025,,
08/14/2025,02:00:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Big Sand,4,08/14/2025,12:14:00 PM,EST,0.5,8,18,0.007,0.017,0.012,0.011,0.007,0.014,1,,,U,,U,Sample,CHLC1030202510312025,,
08/14/2025,02:05:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Big Sand,5,08/14/2025,12:35:00 PM,EST,0.5,8,19,0.007,0.02,0.013,0.012,0.007,0.015,2,,,,,,Sample,CHLC1030202510312025,,
06/10/2025,07:50:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Cane,1,06/10/2025,07:35:00 AM,EST,0.25,8,20,0.008,0.021,0.014,0.013,0.008,0.02,1,,,U,,U,Sample,CHLC1030202510312025,,
06/10/2025,07:50:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Cane,2,06/10/2025,07:27:00 AM,EST,0.25,8,21,0.007,0.021,0.013,0.012,0.007,0.018,3,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.004,0.018,0.008,0.007,0.004,0.013,134,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,MBLK2,,,,1,8,23,0.005,0.005,0.005,0.005,0.005,0.005,0,,,TI,,TI,QAQC,CHLC1030202510312025,,
06/10/2025,07:50:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Cane,3,06/10/2025,07:39:59 AM,EST,0.25,8,24,0.006,0.017,0.012,0.011,0.006,0.01,6,,,,,,Sample,CHLC1030202510312025,,
08/19/2025,08:00:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Cane,1,08/19/2025,07:46:00 AM,EST,0.25,8,25,0.004,0.023,0.011,0.009,0.003,0.017,4,,,,,,Sample,CHLC1030202510312025,,
08/19/2025,08:00:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Cane,2,08/19/2025,07:42:00 AM,EST,0.25,8,26,0.006,0.016,0.014,0.011,0.007,0.016,1,,,U,,U,Sample,CHLC1030202510312025,,
08/19/2025,08:00:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Cane,3,08/19/2025,07:52:00 AM,EST,0.25,8,27,0.002,0.02,0.01,0.007,0.003,0.017,3,,,,,,Sample,CHLC1030202510312025,,
04/27/2025,06:34:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Conway South,1,04/27/2025,09:12:00 AM,EST,0.45,8,28,0.003,0.015,0.008,0.007,0.005,0.014,1,,,QU,Q,U,Sample,CHLC1030202510312025,,
04/27/2025,06:41:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Conway South,2,04/27/2025,09:29:00 AM,EST,0.45,8,29,0.004,0.016,0.008,0.007,0.004,0.012,2,,,Q,Q,,Sample,CHLC1030202510312025,,
04/27/2025,06:47:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Conway South,3,04/27/2025,09:41:59 AM,EST,0.45,8,30,0.002,0.014,0.006,0.006,0.001,0.01,1,,,QU,Q,U,Sample,CHLC1030202510312025,,
07/27/2025,04:20:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Conway South,1,07/27/2025,08:47:59 AM,EST,0.45,8,31,0.002,0.021,0.009,0.008,0.002,0.014,3,,,,,,Sample,CHLC1030202510312025,,
07/27/2025,04:25:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Conway South,2,07/27/2025,09:11:00 AM,EST,0.45,8,32,0.007,0.026,0.014,0.013,0.006,0.02,2,,,,,,Sample,CHLC1030202510312025,,
07/27/2025,04:35:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Conway South,3,07/27/2025,09:24:00 AM,EST,0.45,8,33,0.013,0.032,0.022,0.021,0.015,0.03,2,,,,,,Sample,CHLC1030202510312025,,
07/05/2025,12:18:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,East,1,07/05/2025,11:52:00 AM,EST,0.25,8,34,0.005,0.042,0.019,0.015,0.006,0.033,9,,,,,,Sample,CHLC1030202510312025,,
07/05/2025,12:20:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,East,2,07/05/2025,11:58:59 AM,EST,0.25,8,35,0.008,0.049,0.025,0.02,0.008,0.039,9,,,,,,Sample,CHLC1030202510312025,,
07/05/2025,12:25:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,East,3,07/05/2025,12:04:00 PM,EST,0.25,8,36,0.006,0.037,0.019,0.014,0.005,0.029,6,,,,,,Sample,CHLC1030202510312025,,
05/15/2025,02:18:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Gatlin,1,05/15/2025,02:00:00 PM,EST,0.3,8,37,0.004,0.075,0.027,0.02,0.002,0.048,18,,,Q,Q,,Sample,CHLC1030202510312025,,
05/15/2025,02:27:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Gatlin,2,05/15/2025,02:05:00 PM,EST,0.3,8,38,0.004,0.065,0.031,0.02,0.004,0.047,13,,,Q,Q,,Sample,CHLC1030202510312025,,
05/15/2025,02:34:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Gatlin,3,05/15/2025,02:10:00 PM,EST,0.3,8,39,-0.002,0.072,0.021,0.015,0.001,0.048,19,,,Q,Q,,Sample,CHLC1030202510312025,,
06/03/2025,11:30:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Ivanhoe East,2,06/03/2025,10:30:00 AM,EST,0.3,8,40,0.001,0.016,0.007,0.006,0.002,0.012,4,,,,,,Sample,CHLC1030202510312025,,
06/03/2025,11:33:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Ivanhoe Middle,2,06/03/2025,10:59:59 AM,EST,0.3,8,41,0.003,0.016,0.008,0.007,0,0.01,2,,,,,,Sample,CHLC1030202510312025,,
06/03/2025,11:36:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Ivanhoe West,2,06/03/2025,11:09:59 AM,EST,0.3,8,42,0.002,0.009,0.005,0.005,0.002,0.005,3,,,,,,Sample,CHLC1030202510312025,,
07/26/2025,12:15:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Killarney,1,07/26/2025,11:33:00 AM,EST,0.5,8,43,0.003,0.052,0.019,0.017,0.008,0.041,7,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,0.003,0.019,0.009,0.008,0.003,0.01,240,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,MBLK3,,,,1,8,45,-0.001,0.002,0.001,0.001,0,0.001,0,,,TI,,TI,QAQC,CHLC1030202510312025,,
07/26/2025,12:26:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Killarney,2,07/26/2025,11:42:00 AM,EST,0.5,8,46,0.006,0.044,0.019,0.016,0.007,0.032,6,,,,,,Sample,CHLC1030202510312025,,
07/26/2025,12:30:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Killarney,3,07/26/2025,11:48:00 AM,EST,0.5,8,47,0.008,0.047,0.024,0.02,0.012,0.039,5,,,,,,Sample,CHLC1030202510312025,,
08/07/2025,02:00:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Marsha,1,08/07/2025,01:42:00 PM,EST,0.5,8,48,0.006,0.019,0.012,0.011,0.005,0.015,1,,,U,,U,Sample,CHLC1030202510312025,,
08/07/2025,02:05:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Marsha,2,08/07/2025,01:47:00 PM,EST,0.5,8,49,0.006,0.018,0.01,0.009,0.006,0.015,1,,,U,,U,Sample,CHLC1030202510312025,,
08/07/2025,02:08:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Marsha,3,08/07/2025,01:54:00 PM,EST,0.5,8,50,-0.001,0.011,0.003,0.003,0.001,0.01,1,,,U,,U,Sample,CHLC1030202510312025,,
08/10/2025,05:45:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Ola,1,08/10/2025,05:15:00 PM,EST,0.5,8,51,0.003,0.017,0.01,0.008,0.002,0.012,2,,,,,,Sample,CHLC1030202510312025,,
08/10/2025,05:55:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Ola,2,08/10/2025,05:25:00 PM,EST,0.5,8,52,0.003,0.017,0.008,0.007,0.003,0.012,2,,,,,,Sample,CHLC1030202510312025,,
08/10/2025,06:10:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Ola,3,08/10/2025,05:53:00 PM,EST,0.5,8,53,0,0.014,0.006,0.005,0,0.01,2,,,,,,Sample,CHLC1030202510312025,,
07/28/2025,05:10:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Osceola,1,07/28/2025,02:56:00 PM,EST,0.45,8,54,0.005,0.027,0.013,0.011,0.004,0.018,4,,,,,,Sample,CHLC1030202510312025,,
07/28/2025,05:18:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Osceola,2,07/28/2025,03:02:00 PM,EST,0.45,8,55,0.001,0.019,0.008,0.007,0.005,0.016,3,,,,,,Sample,CHLC1030202510312025,,
07/28/2025,05:29:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Osceola,3,07/28/2025,03:06:00 PM,EST,0.45,8,56,0.002,0.024,0.011,0.01,0.01,0.018,7,,,,,,Sample,CHLC1030202510312025,,
07/21/2025,04:14:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Waumpi,1,07/21/2025,12:16:00 PM,EST,0.1,8,57,0.005,0.021,0.012,0.011,0.009,0.017,17,,,,,,Sample,CHLC1030202510312025,,
07/21/2025,04:17:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Waumpi,2,07/21/2025,12:41:00 PM,EST,0.1,8,58,0.004,0.016,0.009,0.007,0.004,0.014,4,,,,,,Sample,CHLC1030202510312025,,
07/21/2025,04:20:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Waumpi,3,07/21/2025,01:49:59 PM,EST,0.1,8,59,0.005,0.03,0.015,0.013,0.007,0.025,15,,,,,,Sample,CHLC1030202510312025,,
08/10/2025,04:02:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Waumpi,1,08/10/2025,09:45:00 AM,EST,0.1,8,60,0.007,0.024,0.015,0.014,0.01,0.023,9,,,,,,Sample,CHLC1030202510312025,,
08/10/2025,04:05:59 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Waumpi,2,08/10/2025,10:33:00 AM,EST,0.1,8,61,0.005,0.022,0.012,0.01,0.006,0.018,11,,,,,,Sample,CHLC1030202510312025,,
08/10/2025,04:10:00 PM,EST,10/31/2025,01:00:00 PM,EST,Orange,Waumpi,3,08/10/2025,11:42:59 AM,EST,0.1,8,62,0,0.019,0.007,0.005,0.003,0.016,13,,,,,,Sample,CHLC1030202510312025,,
05/28/2025,08:50:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Weldona,1,05/28/2025,08:30:00 AM,EST,0.3,8,63,-0.001,0.05,0.02,0.013,0.005,0.041,11,,,Q,Q,,Sample,CHLC1030202510312025,,
05/28/2025,08:54:59 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Weldona,2,05/28/2025,08:35:00 AM,EST,0.3,8,64,0.005,0.063,0.028,0.021,0.005,0.045,13,,,Q,Q,,Sample,CHLC1030202510312025,,
05/28/2025,09:00:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Weldona,3,05/28/2025,08:40:00 AM,EST,0.3,8,65,0.006,0.052,0.024,0.02,0.005,0.036,11,,,Q,Q,,Sample,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,0.001,0.015,0.005,0.004,0.001,0.011,107,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,MBLK4,,,,1,8,67,0.005,0.005,0.005,0.005,0.005,0.005,0,,,TI,,TI,QAQC,CHLC1030202510312025,,
09/02/2025,09:20:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Whitney,1,09/02/2025,08:50:00 AM,EST,0.3,8,68,0.003,0.016,0.009,0.008,0.005,0.011,5,,,,,,Sample,CHLC1030202510312025,,
09/02/2025,09:10:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Whitney,2,09/02/2025,08:40:00 AM,EST,0.3,8,69,-0.001,0.012,0.005,0.003,0,0.008,4,,,,,,Sample,CHLC1030202510312025,,
09/02/2025,09:00:00 AM,EST,10/31/2025,01:00:00 PM,EST,Orange,Whitney,3,09/02/2025,08:30:00 AM,EST,0.3,8,70,-0.001,0.013,0.005,0.004,0.006,0.017,2,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,CCV4,,,,8.0000000000000002E-3,8,71,0.004,0.017,0.008,0.007,0.004,0.009,214,,,,,,Sample,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,MBLK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC1030202510312025,,
,,,10/31/2025,01:00:00 PM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC1030202510312025,,
,,,10/07/2025,12:00:00 PM,EST,,,MBLK1,,,,1,8,1,0.005,0.006,0.006,0.007,0.005,0.005,0,,,TI,,TI,QAQC,CHLC1006202510072025,,
09/10/2025,10:52:00 AM,EST,10/07/2025,12:00:00 PM,EST,Pasco,PAS-ARI,1,09/10/2025,10:50:00 AM,EST,0.25,8,2,0.004,0.006,0.006,0.006,0.003,0.003,2,,,,,,Sample,CHLC1006202510072025,,
09/10/2025,10:23:00 AM,EST,10/07/2025,12:00:00 PM,EST,Pasco,PAS-ARI,2,09/10/2025,10:21:00 AM,EST,0.25,8,3,0.005,0.008,0.006,0.006,0.004,0.007,0,,,TI,,TI,Sample,CHLC1006202510072025,,
09/10/2025,10:40:00 AM,EST,10/07/2025,12:00:00 PM,EST,Pasco,PAS-ARI,3,09/10/2025,10:38:00 AM,EST,0.25,8,4,0.002,0.008,0.004,0.004,0.002,0.004,3,,,,,,Sample,CHLC1006202510072025,,
09/10/2025,11:40:00 AM,EST,10/07/2025,12:00:00 PM,EST,Pasco,PAS-ARI,4,09/10/2025,11:38:00 AM,EST,0.25,8,5,0.003,0.006,0.005,0.005,0.003,0.003,3,,,,,,Sample,CHLC1006202510072025,,
09/10/2025,10:02:00 AM,EST,10/07/2025,12:00:00 PM,EST,Pasco,PAS-ARI,5,09/10/2025,10:00:00 AM,EST,0.25,8,6,0.005,0.011,0.007,0.006,0.005,0.01,1,,,U,,U,Sample,CHLC1006202510072025,,
